bases,5,10,TAM
basic,6,10,TAM
basically,7,10,TAM
basics,6,10,TAM
basis,5,10,TAM
basket,1,10,TAM
basketball,9,10,TAM
battery,1,10,TAM
battle,3,10,TAM
be,7,10,TAM
beach,1,10,TAM
bear,1,10,TAM
beat,1,10,TAM
beautiful,3,10,TAM
beauty,3,10,TAM
because,7,10,TAM
become,7,10,TAM
becomes,7,10,TAM
becoming,10,10,TAM
bed,1,10,TAM
been,7,10,TAM
before,7,10,TAM
begin,7,10,TAM
beginning,10,10,TAM
behave,7,10,TAM
behavior,5,10,TAM
behind,3,10,TAM
being,10,10,TAM
belief,9,10,TAM
believe,7,10,TAM
believing,7,10,TAM
belong,7,10,TAM
belonging,10,10,TAM
below,7,10,TAM
benefit,7,10,TAM
beside,7,10,TAM
besides,7,10,TAM
best,3,10,TAM
bet,1,10,TAM
better,7,10,TAM
between,7,10,TAM
beyond,3,10,TAM
bias,5,10,TAM
biased,7,10,TAM
bicycle,1,10,TAM
big,3,10,TAM
bigger,3,10,TAM
biggest,3,10,TAM
bike,1,10,TAM
bill,1,10,TAM
billion,9,10,TAM
biology,6,10,TAM
birth,3,10,TAM
birthday,3,10,TAM
bit,1,10,TAM
black,4,10,TAM
blessing,10,10,TAM
blind,3,10,TAM
block,8,10,TAM
blood,1,10,TAM
board,9,10,TAM
boat,1,10,TAM
body,1,10,TAM
bomb,1,10,TAM
bond,1,10,TAM
bonding,10,10,TAM
book,3,10,TAM
boom,1,10,TAM
boon,1,10,TAM
boost,1,10,TAM
boring,10,10,TAM
born,3,10,TAM
boss,3,10,TAM
both,7,10,TAM
bottle,1,10,TAM
bottom,4,10,TAM
bound,1,10,TAM
box,8,10,TAM
boy,3,10,TAM
brain,1,10,TAM
brains,1,10,TAM
branch,9,10,TAM
brand,1,10,TAM
brave,3,10,TAM
bread,1,10,TAM
break,1,10,TAM
breakfast,1,10,TAM
breaking,10,10,TAM
bridge,1,10,TAM
brief,3,10,TAM
briefly,3,10,TAM
bright,4,10,TAM
brilliant,3,10,TAM
bring,10,10,TAM
broad,1,10,TAM
broadcast,9,10,TAM
broke,3,10,TAM
broken,3,10,TAM
brother,3,10,TAM
brought,3,10,TAM
browse,8,10,TAM
browsing,10,10,TAM
budget,9,10,TAM
build,8,10,TAM
building,10,10,TAM
built,7,10,TAM
bulb,1,10,TAM
bunch,1,10,TAM
burden,3,10,TAM
burger,3,10,TAM
burning,10,10,TAM
bus,1,10,TAM
business,9,10,TAM
busy,1,10,TAM
but,7,10,TAM
button,8,10,TAM
buy,1,10,TAM
by,7,10,TAM
cafe,1,10,TAM
calculate,5,10,TAM
calculated,5,10,TAM
calculation,2,10,TAM
calculator,5,10,TAM
call,8,10,TAM
calling,10,10,TAM
came,3,10,TAM
camera,1,10,TAM
campaign,9,10,TAM
campus,9,10,TAM
can,7,10,TAM
cancer,5,10,TAM
candidate,8,10,TAM
candy,1,10,TAM
cannot,7,10,TAM
capability,5,10,TAM
capable,5,10,TAM
capacity,5,10,TAM
capital,9,10,TAM
capitalism,9,10,TAM
capture,1,10,TAM
car,1,10,TAM
carbon,5,10,TAM
card,1,10,TAM
care,9,10,TAM
career,9,10,TAM
careful,7,10,TAM
carefully,7,10,TAM
caring,10,10,TAM
carried,1,10,TAM
carrier,1,10,TAM
carry,3,10,TAM
carrying,10,10,TAM
cartoon,1,10,TAM
case,5,10,TAM
cash,1,10,TAM
cast,3,10,TAM
caste,9,10,TAM
catch,1,10,TAM
category,8,10,TAM
caught,3,10,TAM
cause,7,10,TAM
causing,10,10,TAM
celebrate,3,10,TAM
celebrity,3,10,TAM
cell,5,10,TAM
center,4,10,TAM
centered,4,10,TAM
central,9,10,TAM
century,3,10,TAM
certain,7,10,TAM
certainly,7,10,TAM
chain,1,10,TAM
chair,1,10,TAM
challenge,3,10,TAM
chance,5,10,TAM
change,7,10,TAM
channel,1,10,TAM
character,8,10,TAM
characteristic,5,10,TAM
characteristics,5,10,TAM
charge,5,10,TAM
charity,5,10,TAM
chat,1,10,TAM
check,8,10,TAM
checked,8,10,TAM
chemical,6,10,TAM
chemicals,6,10,TAM
chemistry,6,10,TAM
chess,1,10,TAM
chief,9,10,TAM
child,3,10,TAM
childhood,3,10,TAM
children,3,10,TAM
china,9,10,TAM
chocolate,1,10,TAM
choice,3,10,TAM
choose,7,10,TAM
choosing,10,10,TAM
chose,7,10,TAM
chosen,7,10,TAM
christmas,3,10,TAM
church,3,10,TAM
cinema,3,10,TAM
circle,1,10,TAM
circumstances,5,10,TAM
cite,8,10,TAM
citizen,9,10,TAM
city,9,10,TAM
civil,9,10,TAM
civilization,2,10,TAM
claim,7,10,TAM
clarify,7,10,TAM
class,4,10,TAM
classes,8,10,TAM
classical,6,10,TAM
classroom,3,10,TAM
clean,8,10,TAM
cleaner,1,10,TAM
cleaning,10,10,TAM
clear,4,10,TAM
clearly,7,10,TAM
clever,3,10,TAM
click,8,10,TAM
client,9,10,TAM
climate,5,10,TAM
climatic,5,10,TAM
climb,1,10,TAM
clock,1,10,TAM
close,1,10,TAM
closed,7,10,TAM
closely,7,10,TAM
closer,1,10,TAM
cloth,1,10,TAM
clothes,3,10,TAM
clothing,10,10,TAM
club,1,10,TAM
clue,7,10,TAM
coach,1,10,TAM
code,8,10,TAM
coffee,1,10,TAM
cognitive,5,10,TAM
coin,3,10,TAM
cola,1,10,TAM
cold,1,10,TAM
collage,1,10,TAM
collect,3,10,TAM
collected,3,10,TAM
collection,2,10,TAM
college,6,10,TAM
color,4,10,TAM
colorful,4,10,TAM
colors,4,10,TAM
combination,2,10,TAM
combine,5,10,TAM
combined,7,10,TAM
come,7,10,TAM
comes,3,10,TAM
comfort,3,10,TAM
comfortable,8,10,TAM
coming,10,10,TAM
command,9,10,TAM
comment,7,10,TAM
commerce,9,10,TAM
commercial,9,10,TAM
commit,9,10,TAM
commitment,9,10,TAM
commodity,5,10,TAM
common,1,10,TAM
commonly,7,10,TAM
communicate,9,10,TAM
communication,2,10,TAM
community,9,10,TAM
company,9,10,TAM
compare,8,10,TAM
comparison,5,10,TAM
compete,5,10,TAM
competent,5,10,TAM
competition,2,10,TAM
competitive,5,10,TAM
complete,5,10,TAM
completely,7,10,TAM
completion,2,10,TAM
complex,5,10,TAM
complexity,5,10,TAM
complicated,7,10,TAM
component,5,10,TAM
composed,5,10,TAM
comprehensive,5,10,TAM
compulsory,5,10,TAM
computer,6,10,TAM
concentrate,5,10,TAM
concentrated,5,10,TAM
concentration,2,10,TAM
concept,6,10,TAM
conception,2,10,TAM
concern,5,10,TAM
concerned,7,10,TAM
concerning,10,10,TAM
conclusion,2,10,TAM
concrete,5,10,TAM
condition,2,10,TAM
conduct,5,10,TAM
confidence,5,10,TAM
confined,8,10,TAM
confirm,8,10,TAM
conflict,9,10,TAM
confused,7,10,TAM
confusing,10,10,TAM
confusion,2,10,TAM
connect,1,10,TAM
connected,1,10,TAM
connection,2,10,TAM
conscious,5,10,TAM
consequence,5,10,TAM
conservative,9,10,TAM
consider,7,10,TAM
considerable,7,10,TAM
considerably,7,10,TAM
consideration,2,10,TAM
considered,7,10,TAM
considering,7,10,TAM
consist,7,10,TAM
constant,5,10,TAM
construct,5,10,TAM
construction,2,10,TAM
constructive,5,10,TAM
consult,9,10,TAM
consulting,10,10,TAM
consumer,9,10,TAM
consuming,10,10,TAM
consumption,2,10,TAM
contact,5,10,TAM
contain,7,10,TAM
contemporary,6,10,TAM
content,8,10,TAM
contents,8,10,TAM
context,8,10,TAM
continent,5,10,TAM
continue,7,10,TAM
continued,5,10,TAM
continuous,5,10,TAM
contract,5,10,TAM
contrary,5,10,TAM
contrast,5,10,TAM
contribute,7,10,TAM
contribution,2,10,TAM
control,5,10,TAM
controversial,5,10,TAM
controversy,3,10,TAM
convenience,5,10,TAM
convenient,5,10,TAM
conventional,5,10,TAM
conversation,2,10,TAM
convey,7,10,TAM
cook,3,10,TAM
cooking,10,10,TAM
cool,1,10,TAM
cooperation,2,10,TAM
coordination,2,10,TAM
cope,3,10,TAM
copy,8,10,TAM
core,5,10,TAM
corner,1,10,TAM
corporate,9,10,TAM
corporation,2,10,TAM
correct,7,10,TAM
corrected,7,10,TAM
correctly,7,10,TAM
corrupt,9,10,TAM
corruption,2,10,TAM
cosmetics,6,10,TAM
cost,5,10,TAM
could,7,10,TAM
count,8,10,TAM
counter,1,10,TAM
country,9,10,TAM
county,9,10,TAM
couple,5,10,TAM
courage,3,10,TAM
course,6,10,TAM
cousin,3,10,TAM
cover,7,10,TAM
covered,7,10,TAM
crash,1,10,TAM
crazy,1,10,TAM
cream,1,10,TAM
create,8,10,TAM
creation,2,10,TAM
creative,5,10,TAM
creativity,5,10,TAM
credibility,5,10,TAM
credit,9,10,TAM
cricket,1,10,TAM
crime,9,10,TAM
criminal,9,10,TAM
crisis,9,10,TAM
criteria,5,10,TAM
critical,6,10,TAM
critically,7,10,TAM
cross,1,10,TAM
crowd,3,10,TAM
cry,1,10,TAM
crying,10,10,TAM
cultural,6,10,TAM
culture,6,10,TAM
cup,9,10,TAM
cure,1,10,TAM
curious,7,10,TAM
currency,9,10,TAM
current,8,10,TAM
currently,7,10,TAM
curriculum,1,10,TAM
custom,8,10,TAM
customer,1,10,TAM
customs,9,10,TAM
cut,1,10,TAM
cutting,10,10,TAM
cycle,5,10,TAM
dad,3,10,TAM
daily,3,10,TAM
damage,9,10,TAM
dance,1,10,TAM
dancing,10,10,TAM
danger,3,10,TAM
dangerous,3,10,TAM
dare,3,10,TAM
dark,3,10,TAM
data,8,10,TAM
date,8,10,TAM
daughter,3,10,TAM
day,3,10,TAM
days,3,10,TAM
dead,3,10,TAM
deadline,3,10,TAM
deadly,3,10,TAM
deal,3,10,TAM
dealing,10,10,TAM
dear,3,10,TAM
death,3,10,TAM
debate,9,10,TAM
debt,9,10,TAM
decade,3,10,TAM
decide,7,10,TAM
decided,7,10,TAM
decision,2,10,TAM
decline,5,10,TAM
decrease,5,10,TAM
dedicated,7,10,TAM
dedication,2,10,TAM
deep,1,10,TAM
define,8,10,TAM
defined,8,10,TAM
definite,5,10,TAM
definitely,7,10,TAM
definition,2,10,TAM
degree,5,10,TAM
delay,1,10,TAM
delivery,3,10,TAM
demand,5,10,TAM
democracy,9,10,TAM
democratic,9,10,TAM
demonstrate,7,10,TAM
deny,3,10,TAM
department,9,10,TAM
depend,8,10,TAM
dependence,5,10,TAM
dependent,5,10,TAM
depending,10,10,TAM
depict,3,10,TAM
depressed,5,10,TAM
depression,2,10,TAM
depth,5,10,TAM
derived,5,10,TAM
describe,7,10,TAM
description,2,10,TAM
design,5,10,TAM
designed,7,10,TAM
designer,9,10,TAM
designing,10,10,TAM
desirable,5,10,TAM
desire,5,10,TAM
desired,7,10,TAM
despite,3,10,TAM
destination,2,10,TAM
destiny,3,10,TAM
destroy,3,10,TAM
destruction,2,10,TAM
detail,1,10,TAM
detailed,7,10,TAM
determination,2,10,TAM
determine,7,10,TAM
determined,7,10,TAM
detrimental,6,10,TAM
develop,9,10,TAM
development,9,10,TAM
device,1,10,TAM
devoted,3,10,TAM
did,7,10,TAM
die,3,10,TAM
diesel,1,10,TAM
diet,1,10,TAM
differ,5,10,TAM
difference,5,10,TAM
different,7,10,TAM
differentiate,5,10,TAM
differently,7,10,TAM
difficult,7,10,TAM
difficulty,5,10,TAM
digital,6,10,TAM
dilemma,3,10,TAM
diploma,6,10,TAM
direct,5,10,TAM
directed,7,10,TAM
direction,2,10,TAM
directly,7,10,TAM
director,9,10,TAM
dirty,3,10,TAM
disagree,5,10,TAM
disappear,7,10,TAM
disaster,9,10,TAM
discipline,5,10,TAM
discover,3,10,TAM
discovered,3,10,TAM
discovery,6,10,TAM
discrimination,2,10,TAM
discuss,7,10,TAM
discussion,7,10,TAM
disease,5,10,TAM
dish,1,10,TAM
display,8,10,TAM
displayed,8,10,TAM
disposal,5,10,TAM
distance,5,10,TAM
distant,5,10,TAM
distinct,5,10,TAM
distinguish,3,10,TAM
diverse,5,10,TAM
diversity,6,10,TAM
divide,5,10,TAM
divided,7,10,TAM
division,2,10,TAM
do,8,10,TAM
doctor,3,10,TAM
does,7,10,TAM
dog,1,10,TAM
doing,10,10,TAM
doll,3,10,TAM
dollar,1,10,TAM
domain,8,10,TAM
domestic,1,10,TAM
done,7,10,TAM
door,1,10,TAM
dose,5,10,TAM
double,1,10,TAM
doubt,5,10,TAM
down,1,10,TAM
download,8,10,TAM
drama,3,10,TAM
dramatic,6,10,TAM
draw,1,10,TAM
drawing,10,10,TAM
drawn,1,10,TAM
dream,3,10,TAM
dress,3,10,TAM
drink,1,10,TAM
drinking,10,10,TAM
drive,1,10,TAM
driven,1,10,TAM
driver,1,10,TAM
driving,10,10,TAM
drop,1,10,TAM
drug,5,10,TAM
drugs,5,10,TAM
dry,1,10,TAM
due,7,10,TAM
dull,1,10,TAM
duration,2,10,TAM
during,10,10,TAM
duty,5,10,TAM
dynamic,5,10,TAM
each,7,10,TAM
early,3,10,TAM
earnings,5,10,TAM
earth,5,10,TAM
ease,7,10,TAM
easier,7,10,TAM
easiest,7,10,TAM
easily,7,10,TAM
east,3,10,TAM
easy,7,10,TAM
eat,1,10,TAM
eating,10,10,TAM
economic,6,10,TAM
economics,6,10,TAM
economy,6,10,TAM
edge,1,10,TAM
education,2,10,TAM
educational,6,10,TAM
effect,5,10,TAM
effective,5,10,TAM
effectively,5,10,TAM
effectiveness,5,10,TAM
effects,5,10,TAM
efficiency,5,10,TAM
efficient,5,10,TAM
efficiently,7,10,TAM
effort,7,10,TAM
eight,4,10,TAM
either,7,10,TAM
elder,1,10,TAM
elderly,3,10,TAM
election,2,10,TAM
electric,5,10,TAM
electrical,6,10,TAM
electricity,5,10,TAM
electronic,5,10,TAM
electronics,6,10,TAM
element,8,10,TAM
elementary,6,10,TAM
else,8,10,TAM
email,8,10,TAM
emergency,9,10,TAM
emotion,2,10,TAM
emotional,5,10,TAM
emphasis,5,10,TAM
employed,9,10,TAM
employee,9,10,TAM
employer,9,10,TAM
employment,9,10,TAM
empty,8,10,TAM
enable,8,10,TAM
encounter,3,10,TAM
encourage,7,10,TAM
encouraging,10,10,TAM
end,8,10,TAM
ended,7,10,TAM
ending,10,10,TAM
endless,8,10,TAM
enemy,3,10,TAM
energy,5,10,TAM
engage,3,10,TAM
engaged,7,10,TAM
engaging,10,10,TAM
engine,1,10,TAM
engineer,6,10,TAM
engineering,6,10,TAM
enhance,5,10,TAM
enhanced,5,10,TAM
enjoy,3,10,TAM
enlarge,5,10,TAM
enough,7,10,TAM
ensure,7,10,TAM
enter,8,10,TAM
entering,10,10,TAM
entertainment,9,10,TAM
entire,7,10,TAM
entirely,7,10,TAM
entity,8,10,TAM
entrance,1,10,TAM
environment,9,10,TAM
environmental,6,10,TAM
equal,5,10,TAM
equally,7,10,TAM
equipment,5,10,TAM
era,3,10,TAM
error,8,10,TAM
escape,8,10,TAM
especially,7,10,TAM
essay,6,10,TAM
essence,5,10,TAM
essential,5,10,TAM
essentially,7,10,TAM
establish,9,10,TAM
established,9,10,TAM
ethical,6,10,TAM
ethics,6,10,TAM
evaluate,8,10,TAM
even,7,10,TAM
evening,10,10,TAM
event,9,10,TAM
eventually,7,10,TAM
ever,7,10,TAM
every,7,10,TAM
everybody,3,10,TAM
everyday,3,10,TAM
everyone,7,10,TAM
everything,3,10,TAM
everywhere,3,10,TAM
evidence,6,10,TAM
evil,3,10,TAM
evolution,2,10,TAM
ex,1,10,TAM
exact,7,10,TAM
exactly,7,10,TAM
exam,5,10,TAM
examination,2,10,TAM
example,7,10,TAM
excel,5,10,TAM
excellence,6,10,TAM
excellent,5,10,TAM
except,7,10,TAM
exception,2,10,TAM
excess,7,10,TAM
excessive,5,10,TAM
exchange,9,10,TAM
excitement,5,10,TAM
exciting,10,10,TAM
excuse,5,10,TAM
execute,5,10,TAM
execution,2,10,TAM
exercise,5,10,TAM
exist,7,10,TAM
existence,5,10,TAM
existing,7,10,TAM
exotic,5,10,TAM
expand,8,10,TAM
expanded,8,10,TAM
expanding,10,10,TAM
expect,7,10,TAM
expectancy,5,10,TAM
expenditure,5,10,TAM
expenses,5,10,TAM
expensive,5,10,TAM
experience,5,10,TAM
experienced,5,10,TAM
experiment,5,10,TAM
expert,5,10,TAM
expertise,5,10,TAM
explain,7,10,TAM
explaining,10,10,TAM
explanation,2,10,TAM
exploration,2,10,TAM
explore,6,10,TAM
exploring,10,10,TAM
exposed,7,10,TAM
exposure,5,10,TAM
express,9,10,TAM
expressed,7,10,TAM
expression,2,10,TAM
extend,8,10,TAM
extended,7,10,TAM
extensive,5,10,TAM
extensively,7,10,TAM
extent,8,10,TAM
external,8,10,TAM
extra,8,10,TAM
extraordinary,3,10,TAM
extreme,5,10,TAM
extremely,5,10,TAM
eye,1,10,TAM
eyes,1,10,TAM
face,1,10,TAM
facebook,9,10,TAM
faced,7,10,TAM
facilitate,9,10,TAM
facilities,9,10,TAM
facility,5,10,TAM
facing,10,10,TAM
fact,5,10,TAM
factor,5,10,TAM
factory,5,10,TAM
factual,5,10,TAM
faculty,6,10,TAM
fail,7,10,TAM
failing,10,10,TAM
failure,5,10,TAM
fair,7,10,TAM
faith,3,10,TAM
fake,1,10,TAM
fall,3,10,TAM
falling,10,10,TAM
false,8,10,TAM
fame,3,10,TAM
familiar,7,10,TAM
family,3,10,TAM
famous,7,10,TAM
fan,1,10,TAM
fancy,1,10,TAM
fantastic,3,10,TAM
fantasy,3,10,TAM
far,1,10,TAM
fare,9,10,TAM
farm,1,10,TAM
farmer,9,10,TAM
farming,10,10,TAM
fashion,1,10,TAM
fast,1,10,TAM
faster,3,10,TAM
fat,1,10,TAM
fatal,1,10,TAM
father,3,10,TAM
fault,1,10,TAM
favor,3,10,TAM
favorite,7,10,TAM
fear,3,10,TAM
feasible,7,10,TAM
feature,7,10,TAM
fed,7,10,TAM
fee,9,10,TAM
feed,1,10,TAM
feedback,8,10,TAM
feeding,10,10,TAM
feel,7,10,TAM
feeling,10,10,TAM
fell,3,10,TAM
fellow,6,10,TAM
felt,3,10,TAM
female,3,10,TAM
festival,3,10,TAM
few,7,10,TAM
fiction,2,10,TAM
field,5,10,TAM
fifty,3,10,TAM
fight,1,10,TAM
fighting,10,10,TAM
figure,1,10,TAM
fill,7,10,TAM
filled,7,10,TAM
film,3,10,TAM
filter,1,10,TAM
final,9,10,TAM
finally,7,10,TAM
finance,9,10,TAM
financial,9,10,TAM
find,8,10,TAM
finding,10,10,TAM
fine,1,10,TAM
finger,1,10,TAM
finish,7,10,TAM
finished,7,10,TAM
fire,1,10,TAM
fired,1,10,TAM
firm,1,10,TAM
first,3,10,TAM
fish,1,10,TAM
fist,3,10,TAM
fit,7,10,TAM
fitness,5,10,TAM
five,3,10,TAM
fix,8,10,TAM
fixed,7,10,TAM
flat,1,10,TAM
flexibility,5,10,TAM
flexible,5,10,TAM
flight,1,10,TAM
flood,1,10,TAM
floor,8,10,TAM
flow,1,10,TAM
fly,1,10,TAM
flying,10,10,TAM
focus,1,10,TAM
follow,7,10,TAM
following,7,10,TAM
food,9,10,TAM
fool,1,10,TAM
foot,1,10,TAM
football,9,10,TAM
footsteps,3,10,TAM
for,7,10,TAM
forbidden,3,10,TAM
force,9,10,TAM
forced,5,10,TAM
forces,9,10,TAM
forcing,10,10,TAM
ford,3,10,TAM
fore,9,10,TAM
foreign,9,10,TAM
forest,1,10,TAM
forever,3,10,TAM
forget,3,10,TAM
forgotten,3,10,TAM
form,8,10,TAM
formal,5,10,TAM
formation,2,10,TAM
formed,7,10,TAM
former,9,10,TAM
formula,5,10,TAM
forth,3,10,TAM
fortune,3,10,TAM
forward,1,10,TAM
fossil,1,10,TAM
found,7,10,TAM
foundation,2,10,TAM
four,3,10,TAM
fourth,3,10,TAM
fraction,2,10,TAM
frame,8,10,TAM
free,7,10,TAM
freedom,9,10,TAM
freely,7,10,TAM
frequent,5,10,TAM
frequently,7,10,TAM
fresh,3,10,TAM
friend,3,10,TAM
friendly,8,10,TAM
friendship,3,10,TAM
from,3,10,TAM
front,1,10,TAM
fruit,1,10,TAM
fuel,5,10,TAM
full,7,10,TAM
fully,7,10,TAM
fun,9,10,TAM
function,8,10,TAM
fund,9,10,TAM
fundamental,6,10,TAM
funding,10,10,TAM
funds,9,10,TAM
funny,3,10,TAM
further,7,10,TAM
furthermore,5,10,TAM
future,5,10,TAM
gadget,8,10,TAM
gain,1,10,TAM
gaining,10,10,TAM
gambling,10,10,TAM
game,1,10,TAM
gap,1,10,TAM
garden,3,10,TAM
gas,5,10,TAM
gate,1,10,TAM
gather,3,10,TAM
gathering,10,10,TAM
gave,3,10,TAM
general,9,10,TAM
generally,7,10,TAM
generate,8,10,TAM
generation,2,10,TAM
genius,3,10,TAM
geographical,6,10,TAM
geography,6,10,TAM
get,8,10,TAM
getting,10,10,TAM
gift,3,10,TAM
girl,3,10,TAM
give,7,10,TAM
given,7,10,TAM
giving,10,10,TAM
glad,3,10,TAM
glance,5,10,TAM
glasses,5,10,TAM
global,9,10,TAM
globalization,2,10,TAM
globally,7,10,TAM
globe,1,10,TAM
go,1,10,TAM
goal,1,10,TAM
god,3,10,TAM
goes,3,10,TAM
going,10,10,TAM
gold,1,10,TAM
golden,1,10,TAM
gone,3,10,TAM
good,3,10,TAM
goods,5,10,TAM
google,3,10,TAM
got,3,10,TAM
government,9,10,TAM
governmental,9,10,TAM
grab,1,10,TAM
grade,9,10,TAM
graduate,6,10,TAM
grand,1,10,TAM
grandfather,3,10,TAM
graphics,5,10,TAM
gravity,5,10,TAM
great,3,10,TAM
greater,1,10,TAM
greatly,7,10,TAM
greed,3,10,TAM
green,1,10,TAM
grew,3,10,TAM
ground,4,10,TAM
grounds,4,10,TAM
group,4,10,TAM
grow,3,10,TAM
growing,10,10,TAM
grown,3,10,TAM
growth,5,10,TAM
guarantee,9,10,TAM
guess,3,10,TAM
guidance,5,10,TAM
guide,6,10,TAM
guiding,10,10,TAM
gum,1,10,TAM
gun,1,10,TAM
guy,3,10,TAM
gym,1,10,TAM
habit,1,10,TAM
had,7,10,TAM
hair,1,10,TAM
half,1,10,TAM
hand,1,10,TAM
handle,8,10,TAM
handled,8,10,TAM
handling,10,10,TAM
handy,3,10,TAM
hang,10,10,TAM
hanging,10,10,TAM
happen,7,10,TAM
happening,10,10,TAM
happiness,3,10,TAM
happy,3,10,TAM
hard,1,10,TAM
harder,3,10,TAM
harm,3,10,TAM
harmful,7,10,TAM
harmony,3,10,TAM
harsh,3,10,TAM
hate,5,10,TAM
have,7,10,TAM
haven,3,10,TAM
he,3,10,TAM
head,1,10,TAM
heading,10,10,TAM
