"Var1","Var2","value"
"Sindhi","Zulu",0.433333333333333
"Eastern Punjabi","Zulu",0.664999999999999
"Kazakh","Zulu",0.906666666666666
"Sakha","Zulu",0.48
"Korean","Zulu",0.343333333333333
"Chinese","Zulu",0.608333333333333
"Nuosu","Zulu",0.573333333333333
"Japanese","Zulu",0.343333333333333
"Tibetan","Zulu",0.561666666666666
"Bengali","Zulu",0.506666666666666
"Kashmiri","Zulu",0.411666666666667
"Gujarati","Zulu",0.441666666666667
"Telugu","Zulu",0.491666666666667
"Tamil","Zulu",0.411666666666667
"Malayalam","Zulu",0.506666666666666
"Sinhalese","Zulu",0.481666666666667
"Burmese","Zulu",0.41
"Vietnamese","Zulu",0.491666666666667
"Khmer","Zulu",0.39
"Malay","Zulu",0.366666666666667
"Thai","Zulu",0.343333333333333
"Cebuano","Zulu",0.4
"Banyumasan","Zulu",0.36
"Minangkabau","Zulu",0.38
"Tetum","Zulu",0.35
"Nauruan","Zulu",0.651666666666666
"Chamorro","Zulu",0.365
"Samoan","Zulu",0.688333333333333
"Tongan","Zulu",0.674999999999999
"Maori","Zulu",0.685
"Hawaiian","Zulu",0.683333333333333
"Tahitian","Zulu",0.685
"Inupiak","Zulu",0.976666666666667
"Cheyenne","Zulu",0.603333333333333
"Choctaw","Zulu",0.661666666666666
"Muscogee","Zulu",0.588333333333333
"Cherokee","Zulu",0.809999999999999
"Navajo","Zulu",0.581666666666666
"Haitian","Zulu",0.4
"Aymara","Zulu",0.54
"Guarani","Zulu",0.545
"Herero","Tswana",0.713333333333333
"Zulu","Tswana",0.34
"Tswana","Tswana",0
"Shona","Tswana",0.313333333333333
"Ndonga","Tswana",0.371666666666667
"Swati","Tswana",0.301666666666667
"Tsonga","Tswana",0.355
"Venda","Tswana",0.363333333333333
"Kongo","Tswana",0.708333333333333
"Tumbuka","Tswana",0.468333333333333
"Kikuyu","Tswana",0.448333333333333
"Luganda","Tswana",0.511666666666667
"Kinyarwanda","Tswana",0.343333333333333
"Lingala","Tswana",0.71
"Kirundi","Tswana",0.535
"Igbo","Tswana",0.535
"Bambara","Tswana",0.336666666666666
"Tigrinya","Tswana",0.208333333333333
"Afar","Tswana",0.67
"Amharic","Tswana",0.406666666666667
"Kanuri","Tswana",0.21
"Wolof","Tswana",0.401666666666667
"Egyptian Arabic","Tswana",0.565
"Kabyle","Tswana",0.563333333333333
"Latin","Tswana",0.458333333333333
"Neapolitan","Tswana",0.663333333333333
"Spanish","Tswana",0.58
"English","Tswana",0.613333333333333
"French","Tswana",0.586666666666666
"Dutch","Tswana",0.59
"Icelandic","Tswana",0.576666666666666
"Irish","Tswana",0.605
"Serbian","Tswana",0.578333333333333
"Russian","Tswana",0.495
"Bashkir","Tswana",0.82
"Chuvash","Tswana",0.545
"Erzya","Tswana",0.503333333333333
"Estonian","Tswana",0.436666666666667
"Gagauz","Tswana",0.418333333333333
"Latvian","Tswana",0.661666666666666
"Vepsian","Tswana",0.545
"Czech","Tswana",0.506666666666666
"Meadow Mari","Tswana",0.406666666666667
"Bulgarian","Tswana",0.361666666666667
"Belarusian","Tswana",0.576666666666666
"Hungarian","Tswana",0.463333333333333
"Lithuanian","Tswana",0.51
"Kalmyk","Tswana",0.586666666666666
"Armenian","Tswana",0.556666666666666
"Kurdish (Sorani)","Tswana",0.653333333333333
"Abkhazian","Tswana",0.386666666666667
"Kabardian","Tswana",0.38
"Turkish","Tswana",0.465
"Ossetian","Tswana",0.566666666666666
"Hebrew","Tswana",0.585
"Sindhi","Tswana",0.268333333333333
"Eastern Punjabi","Tswana",0.663333333333333
"Kazakh","Tswana",0.853333333333333
"Sakha","Tswana",0.649999999999999
"Korean","Tswana",0.378333333333333
"Chinese","Tswana",0.613333333333333
"Nuosu","Tswana",0.593333333333333
"Japanese","Tswana",0.378333333333333
"Tibetan","Tswana",0.595
"Bengali","Tswana",0.336666666666666
"Kashmiri","Tswana",0.415
"Gujarati","Tswana",0.443333333333333
"Telugu","Tswana",0.491666666666667
"Tamil","Tswana",0.42
"Malayalam","Tswana",0.336666666666666
"Sinhalese","Tswana",0.451666666666667
"Burmese","Tswana",0.43
"Vietnamese","Tswana",0.491666666666667
"Khmer","Tswana",0.411666666666667
"Malay","Tswana",0.383333333333333
"Thai","Tswana",0.378333333333333
"Cebuano","Tswana",0.411666666666667
"Banyumasan","Tswana",0.378333333333333
"Minangkabau","Tswana",0.378333333333333
"Tetum","Tswana",0.39
"Nauruan","Tswana",0.708333333333333
"Chamorro","Tswana",0.385
"Samoan","Tswana",0.72
"Tongan","Tswana",0.708333333333333
"Maori","Tswana",0.71
"Hawaiian","Tswana",0.71
"Tahitian","Tswana",0.713333333333333
"Inupiak","Tswana",0.96
"Cheyenne","Tswana",0.785
"Choctaw","Tswana",0.69
"Muscogee","Tswana",0.635
"Cherokee","Tswana",0.793333333333333
"Navajo","Tswana",0.75
"Haitian","Tswana",0.411666666666667
"Aymara","Tswana",0.366666666666667
"Guarani","Tswana",0.558333333333333
"Herero","Shona",0.718333333333333
"Zulu","Shona",0.346666666666666
"Tswana","Shona",0.313333333333333
"Shona","Shona",0
"Ndonga","Shona",0.358333333333333
"Swati","Shona",0.296666666666666
"Tsonga","Shona",0.238333333333333
"Venda","Shona",0.258333333333333
"Kongo","Shona",0.689999999999999
"Tumbuka","Shona",0.466666666666667
"Kikuyu","Shona",0.463333333333333
"Luganda","Shona",0.503333333333333
"Kinyarwanda","Shona",0.355
"Lingala","Shona",0.696666666666666
"Kirundi","Shona",0.523333333333333
"Igbo","Shona",0.421666666666667
"Bambara","Shona",0.473333333333333
"Tigrinya","Shona",0.345
"Afar","Shona",0.671666666666666
"Amharic","Shona",0.318333333333333
"Kanuri","Shona",0.338333333333333
"Wolof","Shona",0.388333333333333
"Egyptian Arabic","Shona",0.566666666666666
"Kabyle","Shona",0.466666666666667
"Latin","Shona",0.456666666666667
"Neapolitan","Shona",0.661666666666666
"Spanish","Shona",0.576666666666666
"English","Shona",0.578333333333333
"French","Shona",0.573333333333333
"Dutch","Shona",0.576666666666666
"Icelandic","Shona",0.566666666666666
"Irish","Shona",0.583333333333333
"Serbian","Shona",0.468333333333333
"Russian","Shona",0.468333333333333
"Bashkir","Shona",0.806666666666666
"Chuvash","Shona",0.513333333333333
"Erzya","Shona",0.488333333333333
"Estonian","Shona",0.411666666666667
"Gagauz","Shona",0.328333333333333
"Latvian","Shona",0.634999999999999
"Vepsian","Shona",0.513333333333333
"Czech","Shona",0.516666666666666
"Meadow Mari","Shona",0.38
"Bulgarian","Shona",0.52
"Belarusian","Shona",0.556666666666666
"Hungarian","Shona",0.47
"Lithuanian","Shona",0.508333333333333
"Kalmyk","Shona",0.595
"Armenian","Shona",0.566666666666666
"Kurdish (Sorani)","Shona",0.658333333333333
"Abkhazian","Shona",0.375
"Kabardian","Shona",0.298333333333333
"Turkish","Shona",0.473333333333333
"Ossetian","Shona",0.563333333333333
"Hebrew","Shona",0.583333333333333
"Sindhi","Shona",0.4
"Eastern Punjabi","Shona",0.57
"Kazakh","Shona",0.866666666666667
"Sakha","Shona",0.644999999999999
"Korean","Shona",0.346666666666666
"Chinese","Shona",0.611666666666666
"Nuosu","Shona",0.573333333333333
"Japanese","Shona",0.346666666666666
"Tibetan","Shona",0.581666666666666
"Bengali","Shona",0.473333333333333
"Kashmiri","Shona",0.408333333333333
"Gujarati","Shona",0.431666666666667
"Telugu","Shona",0.396666666666667
"Tamil","Shona",0.318333333333333
"Malayalam","Shona",0.473333333333333
"Sinhalese","Shona",0.365
"Burmese","Shona",0.403333333333333
"Vietnamese","Shona",0.396666666666667
"Khmer","Shona",0.386666666666667
"Malay","Shona",0.375
"Thai","Shona",0.346666666666666
"Cebuano","Shona",0.395
"Banyumasan","Shona",0.363333333333333
"Minangkabau","Shona",0.378333333333333
"Tetum","Shona",0.351666666666667
"Nauruan","Shona",0.703333333333333
"Chamorro","Shona",0.356666666666667
"Samoan","Shona",0.699999999999999
"Tongan","Shona",0.688333333333333
"Maori","Shona",0.703333333333333
"Hawaiian","Shona",0.703333333333333
"Tahitian","Shona",0.703333333333333
"Inupiak","Shona",0.963333333333333
"Cheyenne","Shona",0.771666666666666
"Choctaw","Shona",0.588333333333333
"Muscogee","Shona",0.54
"Cherokee","Shona",0.703333333333334
"Navajo","Shona",0.746666666666666
"Haitian","Shona",0.315
"Aymara","Shona",0.498333333333333
"Guarani","Shona",0.453333333333333
"Herero","Ndonga",0.72
"Zulu","Ndonga",0.351666666666667
"Tswana","Ndonga",0.371666666666667
"Shona","Ndonga",0.358333333333333
"Ndonga","Ndonga",0
"Swati","Ndonga",0.326666666666666
"Tsonga","Ndonga",0.355
"Venda","Ndonga",0.38
"Kongo","Ndonga",0.685
"Tumbuka","Ndonga",0.518333333333333
"Kikuyu","Ndonga",0.493333333333333
"Luganda","Ndonga",0.52
"Kinyarwanda","Ndonga",0.371666666666667
"Lingala","Ndonga",0.7
"Kirundi","Ndonga",0.535
"Igbo","Ndonga",0.523333333333333
"Bambara","Ndonga",0.518333333333333
"Tigrinya","Ndonga",0.383333333333333
"Afar","Ndonga",0.685
"Amharic","Ndonga",0.42
"Kanuri","Ndonga",0.366666666666667
"Wolof","Ndonga",0.411666666666667
"Egyptian Arabic","Ndonga",0.566666666666666
"Kabyle","Ndonga",0.561666666666666
"Latin","Ndonga",0.463333333333333
"Neapolitan","Ndonga",0.661666666666666
"Spanish","Ndonga",0.566666666666667
"English","Ndonga",0.423333333333333
"French","Ndonga",0.395
"Dutch","Ndonga",0.581666666666666
"Icelandic","Ndonga",0.583333333333333
"Irish","Ndonga",0.596666666666666
"Serbian","Ndonga",0.591666666666666
"Russian","Ndonga",0.293333333333333
"Bashkir","Ndonga",0.663333333333333
"Chuvash","Ndonga",0.335
"Erzya","Ndonga",0.351666666666667
"Estonian","Ndonga",0.251666666666667
"Gagauz","Ndonga",0.451666666666667
"Latvian","Ndonga",0.46
"Vepsian","Ndonga",0.335
"Czech","Ndonga",0.456666666666666
"Meadow Mari","Ndonga",0.221666666666667
"Bulgarian","Ndonga",0.556666666666667
"Belarusian","Ndonga",0.393333333333333
"Hungarian","Ndonga",0.456666666666667
"Lithuanian","Ndonga",0.441666666666667
"Kalmyk","Ndonga",0.59
"Armenian","Ndonga",0.576666666666666
"Kurdish (Sorani)","Ndonga",0.663333333333333
"Abkhazian","Ndonga",0.385
"Kabardian","Ndonga",0.4
"Turkish","Ndonga",0.473333333333333
"Ossetian","Ndonga",0.59
"Hebrew","Ndonga",0.586666666666666
"Sindhi","Ndonga",0.451666666666667
"Eastern Punjabi","Ndonga",0.663333333333333
"Kazakh","Ndonga",0.871666666666666
"Sakha","Ndonga",0.646666666666666
"Korean","Ndonga",0.168333333333333
"Chinese","Ndonga",0.5
"Nuosu","Ndonga",0.43
"Japanese","Ndonga",0.168333333333333
"Tibetan","Ndonga",0.585
"Bengali","Ndonga",0.518333333333333
"Kashmiri","Ndonga",0.405
"Gujarati","Ndonga",0.436666666666667
"Telugu","Ndonga",0.495
"Tamil","Ndonga",0.426666666666667
"Malayalam","Ndonga",0.518333333333333
"Sinhalese","Ndonga",0.476666666666667
"Burmese","Ndonga",0.245
"Vietnamese","Ndonga",0.495
"Khmer","Ndonga",0.203333333333333
"Malay","Ndonga",0.381666666666667
"Thai","Ndonga",0.168333333333333
"Cebuano","Ndonga",0.215
"Banyumasan","Ndonga",0.378333333333333
"Minangkabau","Ndonga",0.195
"Tetum","Ndonga",0.195
"Nauruan","Ndonga",0.67
"Chamorro","Ndonga",0.198333333333333
"Samoan","Ndonga",0.693333333333333
"Tongan","Ndonga",0.688333333333333
"Maori","Ndonga",0.7
"Hawaiian","Ndonga",0.703333333333333
"Tahitian","Ndonga",0.711666666666667
"Inupiak","Ndonga",0.951666666666667
"Cheyenne","Ndonga",0.771666666666667
"Choctaw","Ndonga",0.675
"Muscogee","Ndonga",0.66
"Cherokee","Ndonga",0.785
"Navajo","Ndonga",0.746666666666666
"Haitian","Ndonga",0.42
"Aymara","Ndonga",0.535
"Guarani","Ndonga",0.558333333333333
"Herero","Swati",0.511666666666667
"Zulu","Swati",0.0883333333333334
"Tswana","Swati",0.301666666666667
"Shona","Swati",0.296666666666666
"Ndonga","Swati",0.326666666666666
"Swati","Swati",0
"Tsonga","Swati",0.251666666666667
"Venda","Swati",0.273333333333333
"Kongo","Swati",0.666666666666666
"Tumbuka","Swati",0.451666666666667
"Kikuyu","Swati",0.333333333333333
"Luganda","Swati",0.266666666666667
"Kinyarwanda","Swati",0.115
"Lingala","Swati",0.666666666666666
"Kirundi","Swati",0.3
"Igbo","Swati",0.461666666666667
"Bambara","Swati",0.5
"Tigrinya","Swati",0.35
"Afar","Swati",0.5
"Amharic","Swati",0.396666666666667
"Kanuri","Swati",0.333333333333333
"Wolof","Swati",0.373333333333333
"Egyptian Arabic","Swati",0.563333333333333
"Kabyle","Swati",0.518333333333333
"Latin","Swati",0.448333333333333
"Neapolitan","Swati",0.666666666666666
"Spanish","Swati",0.568333333333333
"English","Swati",0.588333333333333
"French","Swati",0.568333333333333
"Dutch","Swati",0.57
"Icelandic","Swati",0.548333333333333
"Irish","Swati",0.586666666666666
"Serbian","Swati",0.551666666666666
"Russian","Swati",0.5
"Bashkir","Swati",0.833333333333333
"Chuvash","Swati",0.5
"Erzya","Swati",0.5
"Estonian","Swati",0.43
"Gagauz","Swati",0.333333333333333
"Latvian","Swati",0.666666666666666
"Vepsian","Swati",0.5
"Czech","Swati",0.513333333333333
"Meadow Mari","Swati",0.375
"Bulgarian","Swati",0.546666666666666
"Belarusian","Swati",0.558333333333333
"Hungarian","Swati",0.475
"Lithuanian","Swati",0.503333333333334
"Kalmyk","Swati",0.581666666666666
"Armenian","Swati",0.556666666666666
"Kurdish (Sorani)","Swati",0.666666666666666
"Abkhazian","Swati",0.366666666666667
"Kabardian","Swati",0.361666666666667
"Turkish","Swati",0.45
"Ossetian","Swati",0.543333333333333
"Hebrew","Swati",0.563333333333333
"Sindhi","Swati",0.43
"Eastern Punjabi","Swati",0.666666666666666
"Kazakh","Swati",0.923333333333333
"Sakha","Swati",0.5
"Korean","Swati",0.333333333333333
"Chinese","Swati",0.603333333333333
"Nuosu","Swati",0.565
"Japanese","Swati",0.333333333333333
"Tibetan","Swati",0.565
"Bengali","Swati",0.5
"Kashmiri","Swati",0.403333333333334
"Gujarati","Swati",0.431666666666667
"Telugu","Swati",0.5
"Tamil","Swati",0.386666666666667
"Malayalam","Swati",0.5
"Sinhalese","Swati",0.5
"Burmese","Swati",0.418333333333333
"Vietnamese","Swati",0.5
"Khmer","Swati",0.395
"Malay","Swati",0.343333333333333
"Thai","Swati",0.333333333333333
"Cebuano","Swati",0.393333333333333
"Banyumasan","Swati",0.355
"Minangkabau","Swati",0.368333333333333
"Tetum","Swati",0.348333333333333
"Nauruan","Swati",0.636666666666666
"Chamorro","Swati",0.348333333333333
"Samoan","Swati",0.678333333333333
"Tongan","Swati",0.669999999999999
"Maori","Swati",0.675
"Hawaiian","Swati",0.666666666666666
"Tahitian","Swati",0.676666666666666
"Inupiak","Swati",1
"Cheyenne","Swati",0.614999999999999
"Choctaw","Swati",0.626666666666666
"Muscogee","Swati",0.5
"Cherokee","Swati",0.833333333333333
"Navajo","Swati",0.57
"Haitian","Swati",0.388333333333333
"Aymara","Swati",0.525
"Guarani","Swati",0.515
"Herero","Tsonga",0.695
"Zulu","Tsonga",0.301666666666667
"Tswana","Tsonga",0.355
"Shona","Tsonga",0.238333333333333
"Ndonga","Tsonga",0.355
"Swati","Tsonga",0.251666666666667
"Tsonga","Tsonga",0
"Venda","Tsonga",0.15
"Kongo","Tsonga",0.683333333333333
"Tumbuka","Tsonga",0.408333333333333
"Kikuyu","Tsonga",0.416666666666667
"Luganda","Tsonga",0.47
"Kinyarwanda","Tsonga",0.323333333333333
"Lingala","Tsonga",0.684999999999999
"Kirundi","Tsonga",0.506666666666667
"Igbo","Tsonga",0.311666666666666
"Bambara","Tsonga",0.505
"Tigrinya","Tsonga",0.365
"Afar","Tsonga",0.671666666666666
"Amharic","Tsonga",0.251666666666667
"Kanuri","Tsonga",0.351666666666666
"Wolof","Tsonga",0.38
"Egyptian Arabic","Tsonga",0.561666666666666
"Kabyle","Tsonga",0.378333333333333
"Latin","Tsonga",0.455
"Neapolitan","Tsonga",0.663333333333333
"Spanish","Tsonga",0.573333333333333
"English","Tsonga",0.59
"French","Tsonga",0.568333333333333
"Dutch","Tsonga",0.573333333333333
"Icelandic","Tsonga",0.563333333333333
"Irish","Tsonga",0.585
"Serbian","Tsonga",0.406666666666667
"Russian","Tsonga",0.49
"Bashkir","Tsonga",0.831666666666666
"Chuvash","Tsonga",0.511666666666667
"Erzya","Tsonga",0.505
"Estonian","Tsonga",0.436666666666667
"Gagauz","Tsonga",0.23
"Latvian","Tsonga",0.656666666666666
"Vepsian","Tsonga",0.511666666666667
"Czech","Tsonga",0.506666666666666
"Meadow Mari","Tsonga",0.39
"Bulgarian","Tsonga",0.556666666666666
"Belarusian","Tsonga",0.566666666666666
"Hungarian","Tsonga",0.458333333333333
"Lithuanian","Tsonga",0.501666666666667
"Kalmyk","Tsonga",0.586666666666666
"Armenian","Tsonga",0.561666666666666
"Kurdish (Sorani)","Tsonga",0.664999999999999
"Abkhazian","Tsonga",0.391666666666667
"Kabardian","Tsonga",0.215
"Turkish","Tsonga",0.45
"Ossetian","Tsonga",0.556666666666667
"Hebrew","Tsonga",0.571666666666666
"Sindhi","Tsonga",0.44
"Eastern Punjabi","Tsonga",0.496666666666667
"Kazakh","Tsonga",0.896666666666666
"Sakha","Tsonga",0.649999999999999
"Korean","Tsonga",0.345
"Chinese","Tsonga",0.61
"Nuosu","Tsonga",0.576666666666666
"Japanese","Tsonga",0.345
"Tibetan","Tsonga",0.565
"Bengali","Tsonga",0.505
"Kashmiri","Tsonga",0.398333333333334
"Gujarati","Tsonga",0.42
"Telugu","Tsonga",0.326666666666666
"Tamil","Tsonga",0.22
"Malayalam","Tsonga",0.505
"Sinhalese","Tsonga",0.315
"Burmese","Tsonga",0.418333333333333
"Vietnamese","Tsonga",0.326666666666666
"Khmer","Tsonga",0.396666666666667
"Malay","Tsonga",0.361666666666666
"Thai","Tsonga",0.345
"Cebuano","Tsonga",0.4
"Banyumasan","Tsonga",0.358333333333333
"Minangkabau","Tsonga",0.385
"Tetum","Tsonga",0.365
"Nauruan","Tsonga",0.688333333333333
"Chamorro","Tsonga",0.353333333333333
"Samoan","Tsonga",0.686666666666666
"Tongan","Tsonga",0.676666666666666
"Maori","Tsonga",0.686666666666666
"Hawaiian","Tsonga",0.683333333333333
"Tahitian","Tsonga",0.691666666666666
"Inupiak","Tsonga",0.973333333333333
"Cheyenne","Tsonga",0.776666666666666
"Choctaw","Tsonga",0.493333333333333
"Muscogee","Tsonga",0.418333333333333
"Cherokee","Tsonga",0.639999999999999
"Navajo","Tsonga",0.746666666666666
"Haitian","Tsonga",0.238333333333333
"Aymara","Tsonga",0.545
"Guarani","Tsonga",0.371666666666667
"Herero","Venda",0.71
"Zulu","Venda",0.326666666666667
"Tswana","Venda",0.363333333333333
"Shona","Venda",0.258333333333333
"Ndonga","Venda",0.38
"Swati","Venda",0.273333333333333
"Tsonga","Venda",0.15
"Venda","Venda",0
"Kongo","Venda",0.698333333333333
"Tumbuka","Venda",0.426666666666667
"Kikuyu","Venda",0.438333333333333
"Luganda","Venda",0.478333333333333
"Kinyarwanda","Venda",0.331666666666667
"Lingala","Venda",0.701666666666667
"Kirundi","Venda",0.515
"Igbo","Venda",0.348333333333333
"Bambara","Venda",0.52
"Tigrinya","Venda",0.368333333333333
"Afar","Venda",0.686666666666667
"Amharic","Venda",0.233333333333333
"Kanuri","Venda",0.368333333333333
"Wolof","Venda",0.395
"Egyptian Arabic","Venda",0.581666666666666
"Kabyle","Venda",0.378333333333333
"Latin","Venda",0.463333333333334
"Neapolitan","Venda",0.651666666666666
"Spanish","Venda",0.568333333333333
"English","Venda",0.588333333333333
"French","Venda",0.588333333333333
"Dutch","Venda",0.573333333333333
"Icelandic","Venda",0.578333333333333
"Irish","Venda",0.589999999999999
"Serbian","Venda",0.395
"Russian","Venda",0.495
"Bashkir","Venda",0.83
"Chuvash","Venda",0.533333333333333
"Erzya","Venda",0.52
"Estonian","Venda",0.44
"Gagauz","Venda",0.235
"Latvian","Venda",0.661666666666666
"Vepsian","Venda",0.533333333333333
"Czech","Venda",0.501666666666666
"Meadow Mari","Venda",0.403333333333333
"Bulgarian","Venda",0.563333333333333
"Belarusian","Venda",0.571666666666666
"Hungarian","Venda",0.473333333333333
"Lithuanian","Venda",0.505
"Kalmyk","Venda",0.593333333333333
"Armenian","Venda",0.571666666666666
"Kurdish (Sorani)","Venda",0.663333333333333
"Abkhazian","Venda",0.386666666666667
"Kabardian","Venda",0.215
"Turkish","Venda",0.448333333333333
"Ossetian","Venda",0.573333333333333
"Hebrew","Venda",0.578333333333333
"Sindhi","Venda",0.45
"Eastern Punjabi","Venda",0.486666666666667
"Kazakh","Venda",0.881666666666667
"Sakha","Venda",0.653333333333333
"Korean","Venda",0.366666666666667
"Chinese","Venda",0.608333333333333
"Nuosu","Venda",0.581666666666666
"Japanese","Venda",0.366666666666667
"Tibetan","Venda",0.576666666666666
"Bengali","Venda",0.52
"Kashmiri","Venda",0.406666666666667
"Gujarati","Venda",0.41
"Telugu","Venda",0.316666666666666
"Tamil","Venda",0.235
"Malayalam","Venda",0.52
"Sinhalese","Venda",0.311666666666666
"Burmese","Venda",0.423333333333333
"Vietnamese","Venda",0.316666666666666
"Khmer","Venda",0.41
"Malay","Venda",0.375
"Thai","Venda",0.366666666666667
"Cebuano","Venda",0.411666666666667
"Banyumasan","Venda",0.388333333333333
"Minangkabau","Venda",0.383333333333333
"Tetum","Venda",0.378333333333333
"Nauruan","Venda",0.703333333333333
"Chamorro","Venda",0.375
"Samoan","Venda",0.703333333333333
"Tongan","Venda",0.701666666666667
"Maori","Venda",0.706666666666667
"Hawaiian","Venda",0.691666666666667
"Tahitian","Venda",0.705
"Inupiak","Venda",0.968333333333333
"Cheyenne","Venda",0.78
"Choctaw","Venda",0.506666666666667
"Muscogee","Venda",0.44
"Cherokee","Venda",0.634999999999999
"Navajo","Venda",0.746666666666667
"Haitian","Venda",0.231666666666667
"Aymara","Venda",0.538333333333333
