"Var1","Var2","value"
"Bulgarian","Zulu",0.492045454545454
"Belarusian","Zulu",0.509090909090909
"Hungarian","Zulu",0.503636363636364
"Lithuanian","Zulu",0.487954545454545
"Kalmyk","Zulu",0.479318181818181
"Armenian","Zulu",0.4175
"Kurdish (Sorani)","Zulu",0.413409090909091
"Abkhazian","Zulu",0.656136363636362
"Kabardian","Zulu",0.370681818181818
"Turkish","Zulu",0.53909090909091
"Ossetian","Zulu",0.425909090909091
"Hebrew","Zulu",0.514772727272728
"Sindhi","Zulu",0.543636363636364
"Eastern Punjabi","Zulu",0.565454545454546
"Kazakh","Zulu",0.469318181818181
"Sakha","Zulu",0.512727272727273
"Korean","Zulu",0.492045454545454
"Chinese","Zulu",0.55659090909091
"Nuosu","Zulu",0.440681818181818
"Japanese","Zulu",0.562045454545455
"Tibetan","Zulu",0.5175
"Bengali","Zulu",0.61318181818182
"Kashmiri","Zulu",0.600909090909091
"Gujarati","Zulu",0.604772727272728
"Telugu","Zulu",0.547500000000001
"Tamil","Zulu",0.570000000000001
"Malayalam","Zulu",0.537045454545455
"Sinhalese","Zulu",0.558409090909091
"Burmese","Zulu",0.594545454545456
"Vietnamese","Zulu",0.648863636363636
"Khmer","Zulu",0.623863636363637
"Malay","Zulu",0.524090909090909
"Thai","Zulu",0.528409090909091
"Cebuano","Zulu",0.509318181818182
"Banyumasan","Zulu",0.582954545454546
"Minangkabau","Zulu",0.613181818181818
"Tetum","Zulu",0.505681818181818
"Nauruan","Zulu",0.519545454545455
"Chamorro","Zulu",0.494318181818182
"Samoan","Zulu",0.536818181818182
"Tongan","Zulu",0.494090909090909
"Maori","Zulu",0.588863636363637
"Hawaiian","Zulu",0.642727272727272
"Tahitian","Zulu",0.533863636363637
"Inupiak","Zulu",0.634090909090908
"Cheyenne","Zulu",0.51
"Choctaw","Zulu",0.487272727272727
"Muscogee","Zulu",0.499545454545455
"Cherokee","Zulu",0.476590909090909
"Navajo","Zulu",0.518181818181819
"Haitian","Zulu",0.585454545454546
"Aymara","Zulu",0.408636363636363
"Guarani","Zulu",0.488181818181818
"Herero","Tswana",0.500681818181818
"Zulu","Tswana",0.164772727272727
"Tswana","Tswana",0
"Shona","Tswana",0.397954545454545
"Ndonga","Tswana",0.460227272727272
"Swati","Tswana",0.299318181818182
"Tsonga","Tswana",0.413863636363636
"Venda","Tswana",0.423409090909091
"Kongo","Tswana",0.528409090909091
"Tumbuka","Tswana",0.428409090909091
"Kikuyu","Tswana",0.218181818181818
"Luganda","Tswana",0.436818181818181
"Kinyarwanda","Tswana",0.437045454545454
"Lingala","Tswana",0.44
"Kirundi","Tswana",0.470227272727272
"Igbo","Tswana",0.367045454545455
"Bambara","Tswana",0.604318181818183
"Tigrinya","Tswana",0.516136363636364
"Afar","Tswana",0.603863636363636
"Amharic","Tswana",0.605909090909091
"Kanuri","Tswana",0.595454545454546
"Wolof","Tswana",0.482272727272727
"Egyptian Arabic","Tswana",0.679999999999999
"Kabyle","Tswana",0.595454545454546
"Latin","Tswana",0.686136363636363
"Neapolitan","Tswana",0.618863636363637
"Spanish","Tswana",0.572727272727273
"English","Tswana",0.641363636363636
"French","Tswana",0.639545454545454
"Dutch","Tswana",0.709545454545454
"Icelandic","Tswana",0.507727272727273
"Irish","Tswana",0.432499999999999
"Serbian","Tswana",0.489318181818182
"Russian","Tswana",0.596363636363637
"Bashkir","Tswana",0.643181818181817
"Chuvash","Tswana",0.709999999999999
"Erzya","Tswana",0.664545454545454
"Estonian","Tswana",0.59659090909091
"Gagauz","Tswana",0.605454545454547
"Latvian","Tswana",0.664999999999999
"Vepsian","Tswana",0.619318181818182
"Czech","Tswana",0.550454545454546
"Meadow Mari","Tswana",0.554545454545455
"Bulgarian","Tswana",0.595909090909092
"Belarusian","Tswana",0.606590909090909
"Hungarian","Tswana",0.588863636363637
"Lithuanian","Tswana",0.567272727272728
"Kalmyk","Tswana",0.519318181818182
"Armenian","Tswana",0.488863636363636
"Kurdish (Sorani)","Tswana",0.466363636363636
"Abkhazian","Tswana",0.654545454545453
"Kabardian","Tswana",0.432727272727272
"Turkish","Tswana",0.527727272727273
"Ossetian","Tswana",0.506818181818182
"Hebrew","Tswana",0.595909090909092
"Sindhi","Tswana",0.579545454545455
"Eastern Punjabi","Tswana",0.552272727272728
"Kazakh","Tswana",0.495
"Sakha","Tswana",0.641136363636363
"Korean","Tswana",0.573181818181819
"Chinese","Tswana",0.639090909090909
"Nuosu","Tswana",0.498181818181818
"Japanese","Tswana",0.552272727272728
"Tibetan","Tswana",0.593863636363637
"Bengali","Tswana",0.644772727272726
"Kashmiri","Tswana",0.635454545454545
"Gujarati","Tswana",0.62
"Telugu","Tswana",0.555909090909091
"Tamil","Tswana",0.571818181818182
"Malayalam","Tswana",0.5775
"Sinhalese","Tswana",0.637045454545454
"Burmese","Tswana",0.675681818181817
"Vietnamese","Tswana",0.73
"Khmer","Tswana",0.677954545454545
"Malay","Tswana",0.67340909090909
"Thai","Tswana",0.647954545454545
"Cebuano","Tswana",0.632954545454545
"Banyumasan","Tswana",0.605000000000001
"Minangkabau","Tswana",0.733181818181818
"Tetum","Tswana",0.577045454545455
"Nauruan","Tswana",0.613409090909091
"Chamorro","Tswana",0.592272727272728
"Samoan","Tswana",0.654999999999999
"Tongan","Tswana",0.614090909090909
"Maori","Tswana",0.707045454545454
"Hawaiian","Tswana",0.725681818181818
"Tahitian","Tswana",0.630909090909091
"Inupiak","Tswana",0.717727272727273
"Cheyenne","Tswana",0.558409090909092
"Choctaw","Tswana",0.585227272727273
"Muscogee","Tswana",0.627954545454545
"Cherokee","Tswana",0.600681818181819
"Navajo","Tswana",0.547500000000001
"Haitian","Tswana",0.642954545454545
"Aymara","Tswana",0.531136363636364
"Guarani","Tswana",0.520681818181818
"Herero","Shona",0.502272727272727
"Zulu","Shona",0.316136363636364
"Tswana","Shona",0.397954545454545
"Shona","Shona",0
"Ndonga","Shona",0.381136363636364
"Swati","Shona",0.3125
"Tsonga","Shona",0.311136363636364
"Venda","Shona",0.428181818181818
"Kongo","Shona",0.359545454545454
"Tumbuka","Shona",0.399318181818182
"Kikuyu","Shona",0.461818181818181
"Luganda","Shona",0.459772727272727
"Kinyarwanda","Shona",0.443636363636363
"Lingala","Shona",0.353636363636364
"Kirundi","Shona",0.489090909090909
"Igbo","Shona",0.500909090909091
"Bambara","Shona",0.467045454545454
"Tigrinya","Shona",0.629090909090909
"Afar","Shona",0.435454545454545
"Amharic","Shona",0.579772727272728
"Kanuri","Shona",0.402045454545454
"Wolof","Shona",0.5025
"Egyptian Arabic","Shona",0.711363636363636
"Kabyle","Shona",0.542272727272728
"Latin","Shona",0.604090909090909
"Neapolitan","Shona",0.627045454545454
"Spanish","Shona",0.636818181818181
"English","Shona",0.676136363636363
"French","Shona",0.575681818181819
"Dutch","Shona",0.751363636363636
"Icelandic","Shona",0.516363636363637
"Irish","Shona",0.538636363636364
"Serbian","Shona",0.62
"Russian","Shona",0.761818181818182
"Bashkir","Shona",0.619772727272727
"Chuvash","Shona",0.677272727272726
"Erzya","Shona",0.5975
"Estonian","Shona",0.548181818181819
"Gagauz","Shona",0.67090909090909
"Latvian","Shona",0.616363636363636
"Vepsian","Shona",0.541818181818182
"Czech","Shona",0.644545454545454
"Meadow Mari","Shona",0.566818181818182
"Bulgarian","Shona",0.567500000000001
"Belarusian","Shona",0.543409090909091
"Hungarian","Shona",0.559772727272728
"Lithuanian","Shona",0.55409090909091
"Kalmyk","Shona",0.480227272727272
"Armenian","Shona",0.553863636363637
"Kurdish (Sorani)","Shona",0.491363636363636
"Abkhazian","Shona",0.589318181818183
"Kabardian","Shona",0.515454545454545
"Turkish","Shona",0.715
"Ossetian","Shona",0.471590909090909
"Hebrew","Shona",0.554772727272728
"Sindhi","Shona",0.575
"Eastern Punjabi","Shona",0.674772727272727
"Kazakh","Shona",0.571363636363637
"Sakha","Shona",0.452727272727272
"Korean","Shona",0.471136363636363
"Chinese","Shona",0.561818181818182
"Nuosu","Shona",0.526590909090909
"Japanese","Shona",0.65590909090909
"Tibetan","Shona",0.570681818181819
"Bengali","Shona",0.712954545454546
"Kashmiri","Shona",0.549318181818182
"Gujarati","Shona",0.619090909090909
"Telugu","Shona",0.669090909090909
"Tamil","Shona",0.65340909090909
"Malayalam","Shona",0.642272727272727
"Sinhalese","Shona",0.616136363636364
"Burmese","Shona",0.675227272727272
"Vietnamese","Shona",0.623636363636363
"Khmer","Shona",0.520227272727273
"Malay","Shona",0.5225
"Thai","Shona",0.591818181818182
"Cebuano","Shona",0.549545454545455
"Banyumasan","Shona",0.689545454545454
"Minangkabau","Shona",0.573636363636364
"Tetum","Shona",0.535454545454546
"Nauruan","Shona",0.611590909090909
"Chamorro","Shona",0.550000000000001
"Samoan","Shona",0.673181818181818
"Tongan","Shona",0.575909090909092
"Maori","Shona",0.524318181818182
"Hawaiian","Shona",0.598181818181819
"Tahitian","Shona",0.602045454545455
"Inupiak","Shona",0.612727272727273
"Cheyenne","Shona",0.583409090909092
"Choctaw","Shona",0.529318181818182
"Muscogee","Shona",0.501818181818182
"Cherokee","Shona",0.486363636363636
"Navajo","Shona",0.528409090909091
"Haitian","Shona",0.725227272727273
"Aymara","Shona",0.496818181818182
"Guarani","Shona",0.435227272727273
"Herero","Ndonga",0.448181818181818
"Zulu","Ndonga",0.424772727272727
"Tswana","Ndonga",0.460227272727272
"Shona","Ndonga",0.381136363636364
"Ndonga","Ndonga",0
"Swati","Ndonga",0.489545454545454
"Tsonga","Ndonga",0.307272727272727
"Venda","Ndonga",0.469999999999999
"Kongo","Ndonga",0.389772727272727
"Tumbuka","Ndonga",0.486818181818182
"Kikuyu","Ndonga",0.521363636363637
"Luganda","Ndonga",0.471363636363636
"Kinyarwanda","Ndonga",0.449999999999999
"Lingala","Ndonga",0.482727272727272
"Kirundi","Ndonga",0.608636363636365
"Igbo","Ndonga",0.543636363636364
"Bambara","Ndonga",0.520681818181819
"Tigrinya","Ndonga",0.547045454545455
"Afar","Ndonga",0.509545454545455
"Amharic","Ndonga",0.559545454545455
"Kanuri","Ndonga",0.465227272727273
"Wolof","Ndonga",0.380454545454545
"Egyptian Arabic","Ndonga",0.649090909090908
"Kabyle","Ndonga",0.560227272727273
"Latin","Ndonga",0.627045454545455
"Neapolitan","Ndonga",0.63090909090909
"Spanish","Ndonga",0.639318181818181
"English","Ndonga",0.67590909090909
"French","Ndonga",0.666818181818181
"Dutch","Ndonga",0.698636363636363
"Icelandic","Ndonga",0.55409090909091
"Irish","Ndonga",0.573409090909091
"Serbian","Ndonga",0.700227272727272
"Russian","Ndonga",0.656136363636363
"Bashkir","Ndonga",0.676818181818181
"Chuvash","Ndonga",0.769545454545454
"Erzya","Ndonga",0.632727272727272
"Estonian","Ndonga",0.561136363636364
"Gagauz","Ndonga",0.655227272727272
"Latvian","Ndonga",0.629545454545454
"Vepsian","Ndonga",0.611136363636365
"Czech","Ndonga",0.698636363636363
"Meadow Mari","Ndonga",0.555681818181819
"Bulgarian","Ndonga",0.630454545454545
"Belarusian","Ndonga",0.57159090909091
"Hungarian","Ndonga",0.615227272727273
"Lithuanian","Ndonga",0.624545454545455
"Kalmyk","Ndonga",0.388863636363637
"Armenian","Ndonga",0.547954545454546
"Kurdish (Sorani)","Ndonga",0.472727272727272
"Abkhazian","Ndonga",0.587500000000001
"Kabardian","Ndonga",0.510909090909091
"Turkish","Ndonga",0.699318181818181
"Ossetian","Ndonga",0.507727272727273
"Hebrew","Ndonga",0.607727272727274
"Sindhi","Ndonga",0.610681818181818
"Eastern Punjabi","Ndonga",0.679090909090909
"Kazakh","Ndonga",0.494090909090909
"Sakha","Ndonga",0.534545454545455
"Korean","Ndonga",0.630454545454545
"Chinese","Ndonga",0.67590909090909
"Nuosu","Ndonga",0.562272727272728
"Japanese","Ndonga",0.768636363636364
"Tibetan","Ndonga",0.724090909090909
"Bengali","Ndonga",0.771818181818181
"Kashmiri","Ndonga",0.667272727272726
"Gujarati","Ndonga",0.691590909090908
"Telugu","Ndonga",0.682499999999999
"Tamil","Ndonga",0.733409090909091
"Malayalam","Ndonga",0.609318181818182
"Sinhalese","Ndonga",0.596136363636364
"Burmese","Ndonga",0.732954545454546
"Vietnamese","Ndonga",0.653863636363636
"Khmer","Ndonga",0.593863636363637
"Malay","Ndonga",0.553863636363637
"Thai","Ndonga",0.598636363636364
"Cebuano","Ndonga",0.580909090909092
"Banyumasan","Ndonga",0.653181818181817
"Minangkabau","Ndonga",0.493636363636364
"Tetum","Ndonga",0.419772727272727
"Nauruan","Ndonga",0.642727272727272
"Chamorro","Ndonga",0.604772727272729
"Samoan","Ndonga",0.701136363636363
"Tongan","Ndonga",0.628636363636364
"Maori","Ndonga",0.613181818181819
"Hawaiian","Ndonga",0.625454545454545
"Tahitian","Ndonga",0.625
"Inupiak","Ndonga",0.634772727272726
"Cheyenne","Ndonga",0.584545454545455
"Choctaw","Ndonga",0.555909090909091
"Muscogee","Ndonga",0.568409090909092
"Cherokee","Ndonga",0.552272727272728
"Navajo","Ndonga",0.487272727272727
"Haitian","Ndonga",0.700681818181818
"Aymara","Ndonga",0.544545454545455
"Guarani","Ndonga",0.485
"Herero","Swati",0.434772727272727
"Zulu","Swati",0.217045454545455
"Tswana","Swati",0.299318181818182
"Shona","Swati",0.3125
"Ndonga","Swati",0.489545454545454
"Swati","Swati",0
"Tsonga","Swati",0.354090909090909
"Venda","Swati",0.339772727272727
"Kongo","Swati",0.413636363636363
"Tumbuka","Swati",0.393636363636363
"Kikuyu","Swati",0.323409090909091
"Luganda","Swati",0.4825
"Kinyarwanda","Swati",0.427045454545454
"Lingala","Swati",0.427272727272727
"Kirundi","Swati",0.543863636363637
"Igbo","Swati",0.482727272727272
"Bambara","Swati",0.579772727272728
"Tigrinya","Swati",0.565681818181818
"Afar","Swati",0.536818181818182
"Amharic","Swati",0.625227272727273
"Kanuri","Swati",0.477272727272727
"Wolof","Swati",0.569318181818183
"Egyptian Arabic","Swati",0.74
"Kabyle","Swati",0.524772727272728
"Latin","Swati",0.617045454545455
"Neapolitan","Swati",0.636136363636363
"Spanish","Swati",0.59909090909091
"English","Swati",0.644318181818181
"French","Swati",0.58909090909091
"Dutch","Swati",0.720227272727272
"Icelandic","Swati",0.608181818181818
"Irish","Swati",0.504090909090909
"Serbian","Swati",0.528181818181819
"Russian","Swati",0.632727272727272
"Bashkir","Swati",0.575909090909092
"Chuvash","Swati",0.655227272727272
"Erzya","Swati",0.610454545454546
"Estonian","Swati",0.505909090909091
"Gagauz","Swati",0.617272727272728
"Latvian","Swati",0.618409090909091
"Vepsian","Swati",0.53159090909091
"Czech","Swati",0.569318181818182
"Meadow Mari","Swati",0.580681818181819
"Bulgarian","Swati",0.577954545454546
"Belarusian","Swati",0.540909090909091
"Hungarian","Swati",0.578863636363637
"Lithuanian","Swati",0.58409090909091
"Kalmyk","Swati",0.436136363636363
"Armenian","Swati",0.468181818181818
"Kurdish (Sorani)","Swati",0.545
"Abkhazian","Swati",0.548409090909092
"Kabardian","Swati",0.490454545454545
"Turkish","Swati",0.593863636363637
"Ossetian","Swati",0.463636363636363
"Hebrew","Swati",0.618863636363637
"Sindhi","Swati",0.615681818181818
"Eastern Punjabi","Swati",0.609090909090909
"Kazakh","Swati",0.523409090909091
"Sakha","Swati",0.558636363636364
"Korean","Swati",0.554545454545455
"Chinese","Swati",0.630454545454545
"Nuosu","Swati",0.483409090909091
"Japanese","Swati",0.631363636363636
"Tibetan","Swati",0.608409090909091
"Bengali","Swati",0.671818181818181
"Kashmiri","Swati",0.544772727272728
"Gujarati","Swati",0.669545454545454
"Telugu","Swati",0.640681818181817
"Tamil","Swati",0.612045454545455
"Malayalam","Swati",0.603636363636364
"Sinhalese","Swati",0.604090909090909
"Burmese","Swati",0.689090909090909
"Vietnamese","Swati",0.679090909090908
"Khmer","Swati",0.616136363636364
"Malay","Swati",0.56409090909091
"Thai","Swati",0.607045454545455
"Cebuano","Swati",0.611363636363637
"Banyumasan","Swati",0.570454545454546
"Minangkabau","Swati",0.641818181818181
"Tetum","Swati",0.577500000000001
"Nauruan","Swati",0.595909090909092
"Chamorro","Swati",0.599090909090909
"Samoan","Swati",0.640681818181818
"Tongan","Swati",0.564318181818182
"Maori","Swati",0.624545454545455
"Hawaiian","Swati",0.676136363636363
"Tahitian","Swati",0.631590909090909
"Inupiak","Swati",0.601136363636364
"Cheyenne","Swati",0.496818181818182
"Choctaw","Swati",0.532954545454546
"Muscogee","Swati",0.545454545454546
"Cherokee","Swati",0.515454545454546
"Navajo","Swati",0.513863636363637
"Haitian","Swati",0.687272727272727
"Aymara","Swati",0.491136363636363
"Guarani","Swati",0.509772727272727
"Herero","Tsonga",0.540454545454546
"Zulu","Tsonga",0.262727272727273
"Tswana","Tsonga",0.413863636363636
"Shona","Tsonga",0.311136363636364
"Ndonga","Tsonga",0.307272727272727
"Swati","Tsonga",0.354090909090909
"Tsonga","Tsonga",0
"Venda","Tsonga",0.467727272727272
"Kongo","Tsonga",0.402727272727273
"Tumbuka","Tsonga",0.406590909090909
"Kikuyu","Tsonga",0.454545454545454
"Luganda","Tsonga",0.386363636363636
"Kinyarwanda","Tsonga",0.338863636363636
"Lingala","Tsonga",0.406590909090909
"Kirundi","Tsonga",0.498409090909091
"Igbo","Tsonga",0.453181818181817
"Bambara","Tsonga",0.543181818181819
"Tigrinya","Tsonga",0.601818181818182
"Afar","Tsonga",0.481136363636364
"Amharic","Tsonga",0.525909090909091
"Kanuri","Tsonga",0.466136363636363
"Wolof","Tsonga",0.454545454545454
"Egyptian Arabic","Tsonga",0.654999999999999
"Kabyle","Tsonga",0.534318181818182
"Latin","Tsonga",0.581136363636364
"Neapolitan","Tsonga",0.52159090909091
"Spanish","Tsonga",0.506136363636364
"English","Tsonga",0.522727272727273
"French","Tsonga",0.513863636363637
"Dutch","Tsonga",0.613636363636365
"Icelandic","Tsonga",0.476590909090909
"Irish","Tsonga",0.498181818181818
"Serbian","Tsonga",0.599772727272728
"Russian","Tsonga",0.638181818181818
"Bashkir","Tsonga",0.544318181818183
"Chuvash","Tsonga",0.634999999999999
"Erzya","Tsonga",0.5675
"Estonian","Tsonga",0.47590909090909
"Gagauz","Tsonga",0.633863636363635
"Latvian","Tsonga",0.58909090909091
"Vepsian","Tsonga",0.52
"Czech","Tsonga",0.568181818181819
"Meadow Mari","Tsonga",0.475
"Bulgarian","Tsonga",0.522727272727273
"Belarusian","Tsonga",0.435227272727272
"Hungarian","Tsonga",0.517954545454546
"Lithuanian","Tsonga",0.484772727272727
"Kalmyk","Tsonga",0.398409090909091
"Armenian","Tsonga",0.503636363636364
"Kurdish (Sorani)","Tsonga",0.436136363636363
"Abkhazian","Tsonga",0.634318181818181
"Kabardian","Tsonga",0.506136363636364
"Turkish","Tsonga",0.635454545454544
"Ossetian","Tsonga",0.447045454545454
"Hebrew","Tsonga",0.568181818181819
"Sindhi","Tsonga",0.511363636363636
"Eastern Punjabi","Tsonga",0.629999999999999
"Kazakh","Tsonga",0.568181818181819
"Sakha","Tsonga",0.454545454545454
"Korean","Tsonga",0.613636363636365
"Chinese","Tsonga",0.538181818181819
"Nuosu","Tsonga",0.556818181818182
"Japanese","Tsonga",0.679545454545454
"Tibetan","Tsonga",0.639090909090909
"Bengali","Tsonga",0.636363636363635
"Kashmiri","Tsonga",0.537045454545455
"Gujarati","Tsonga",0.633181818181818
"Telugu","Tsonga",0.574545454545455
"Tamil","Tsonga",0.618409090909091
"Malayalam","Tsonga",0.542272727272728
"Sinhalese","Tsonga",0.495
"Burmese","Tsonga",0.612045454545455
"Vietnamese","Tsonga",0.608863636363637
"Khmer","Tsonga",0.597727272727273
"Malay","Tsonga",0.4825
"Thai","Tsonga",0.449772727272727
"Cebuano","Tsonga",0.464545454545454
"Banyumasan","Tsonga",0.590909090909092
"Minangkabau","Tsonga",0.461818181818181
"Tetum","Tsonga",0.415681818181818
"Nauruan","Tsonga",0.499090909090909
"Chamorro","Tsonga",0.405
"Samoan","Tsonga",0.5125
"Tongan","Tsonga",0.442727272727272
"Maori","Tsonga",0.502272727272727
"Hawaiian","Tsonga",0.596363636363637
"Tahitian","Tsonga",0.482045454545454
"Inupiak","Tsonga",0.522727272727273
"Cheyenne","Tsonga",0.510681818181818
"Choctaw","Tsonga",0.449772727272727
"Muscogee","Tsonga",0.420227272727273
"Cherokee","Tsonga",0.377954545454546
"Navajo","Tsonga",0.53409090909091
"Haitian","Tsonga",0.705227272727272
"Aymara","Tsonga",0.409090909090909
"Guarani","Tsonga",0.493636363636364
"Herero","Venda",0.417272727272727
"Zulu","Venda",0.424772727272727
"Tswana","Venda",0.423409090909091
"Shona","Venda",0.428181818181818
"Ndonga","Venda",0.469999999999999
"Swati","Venda",0.339772727272727
"Tsonga","Venda",0.467727272727272
"Venda","Venda",0
"Kongo","Venda",0.46340909090909
"Tumbuka","Venda",0.434772727272727
"Kikuyu","Venda",0.339318181818182
"Luganda","Venda",0.47090909090909
"Kinyarwanda","Venda",0.426363636363636
"Lingala","Venda",0.521363636363637
"Kirundi","Venda",0.495
"Igbo","Venda",0.519318181818182
"Bambara","Venda",0.473181818181818
"Tigrinya","Venda",0.526363636363637
"Afar","Venda",0.533409090909091
"Amharic","Venda",0.583181818181819
"Kanuri","Venda",0.464318181818181
"Wolof","Venda",0.516363636363637
"Egyptian Arabic","Venda",0.711590909090909
"Kabyle","Venda",0.522045454545455
"Latin","Venda",0.620909090909091
"Neapolitan","Venda",0.653181818181817
"Spanish","Venda",0.637272727272726
"English","Venda",0.652727272727271
"French","Venda",0.630227272727273
"Dutch","Venda",0.720909090909091
"Icelandic","Venda",0.613409090909091
"Irish","Venda",0.535909090909091
"Serbian","Venda",0.495
"Russian","Venda",0.601363636363637
"Bashkir","Venda",0.678409090909091
"Chuvash","Venda",0.678863636363636
"Erzya","Venda",0.588636363636365
"Estonian","Venda",0.630681818181817
"Gagauz","Venda",0.564772727272728
"Latvian","Venda",0.652727272727271
"Vepsian","Venda",0.473863636363636
"Czech","Venda",0.607272727272729
"Meadow Mari","Venda",0.581363636363637
"Bulgarian","Venda",0.561818181818182
"Belarusian","Venda",0.595227272727274
"Hungarian","Venda",0.591590909090909
"Lithuanian","Venda",0.61909090909091
"Kalmyk","Venda",0.404772727272727
"Armenian","Venda",0.479090909090909
"Kurdish (Sorani)","Venda",0.547045454545455
"Abkhazian","Venda",0.494772727272727
"Kabardian","Venda",0.417272727272727
"Turkish","Venda",0.586363636363637
"Ossetian","Venda",0.458863636363636
"Hebrew","Venda",0.607272727272729
