"Var1","Var2","value"
"Inupiak","Herero",0.665454545454545
"Cheyenne","Herero",0.456363636363637
"Choctaw","Herero",0.612727272727272
"Muscogee","Herero",0.677272727272727
"Cherokee","Herero",0.726363636363636
"Navajo","Herero",0.566363636363636
"Haitian","Herero",0.754545454545454
"Aymara","Herero",0.743636363636364
"Guarani","Herero",0.736363636363637
"Herero","Zulu",0.41
"Zulu","Zulu",0
"Tswana","Zulu",0.498181818181818
"Shona","Zulu",0.519090909090909
"Ndonga","Zulu",0.416363636363636
"Swati","Zulu",0.234545454545455
"Tsonga","Zulu",0.487272727272728
"Venda","Zulu",0.504545454545455
"Kongo","Zulu",0.678181818181818
"Tumbuka","Zulu",0.506363636363637
"Kikuyu","Zulu",0.598181818181818
"Luganda","Zulu",0.300909090909091
"Kinyarwanda","Zulu",0.217272727272727
"Lingala","Zulu",0.674545454545454
"Kirundi","Zulu",0.229090909090909
"Igbo","Zulu",0.587272727272727
"Bambara","Zulu",0.644545454545454
"Tigrinya","Zulu",0.515454545454545
"Afar","Zulu",0.482727272727272
"Amharic","Zulu",0.580909090909091
"Kanuri","Zulu",0.462727272727273
"Wolof","Zulu",0.54
"Egyptian Arabic","Zulu",0.736363636363637
"Kabyle","Zulu",0.712727272727273
"Latin","Zulu",0.835454545454545
"Neapolitan","Zulu",0.872727272727272
"Spanish","Zulu",0.869090909090908
"English","Zulu",0.884545454545454
"French","Zulu",0.851818181818181
"Dutch","Zulu",0.884545454545454
"Icelandic","Zulu",0.80090909090909
"Irish","Zulu",0.575454545454545
"Serbian","Zulu",0.867272727272727
"Russian","Zulu",0.756363636363636
"Bashkir","Zulu",0.759090909090909
"Chuvash","Zulu",0.609090909090908
"Erzya","Zulu",0.789090909090909
"Estonian","Zulu",0.577272727272727
"Gagauz","Zulu",0.72
"Latvian","Zulu",0.689090909090909
"Vepsian","Zulu",0.773636363636363
"Czech","Zulu",0.746363636363636
"Meadow Mari","Zulu",0.629999999999999
"Bulgarian","Zulu",0.733636363636363
"Belarusian","Zulu",0.672727272727272
"Hungarian","Zulu",0.708181818181818
"Lithuanian","Zulu",0.713636363636364
"Kalmyk","Zulu",0.640909090909091
"Armenian","Zulu",0.733636363636364
"Kurdish (Sorani)","Zulu",0.767272727272727
"Abkhazian","Zulu",0.541818181818182
"Kabardian","Zulu",0.643636363636363
"Turkish","Zulu",0.681818181818182
"Ossetian","Zulu",0.703636363636363
"Hebrew","Zulu",0.73
"Sindhi","Zulu",0.658181818181818
"Eastern Punjabi","Zulu",0.813636363636363
"Kazakh","Zulu",0.714545454545455
"Sakha","Zulu",0.720909090909091
"Korean","Zulu",0.816363636363636
"Chinese","Zulu",0.672727272727272
"Nuosu","Zulu",0.727272727272727
"Japanese","Zulu",0.693636363636363
"Tibetan","Zulu",0.73
"Bengali","Zulu",0.856363636363636
"Kashmiri","Zulu",0.784545454545454
"Gujarati","Zulu",0.666363636363636
"Telugu","Zulu",0.672727272727273
"Tamil","Zulu",0.660909090909091
"Malayalam","Zulu",0.765454545454545
"Sinhalese","Zulu",0.667272727272727
"Burmese","Zulu",0.740909090909091
"Vietnamese","Zulu",0.879999999999999
"Khmer","Zulu",0.738181818181818
"Malay","Zulu",0.728181818181818
"Thai","Zulu",0.767272727272727
"Cebuano","Zulu",0.766363636363636
"Banyumasan","Zulu",0.641818181818181
"Minangkabau","Zulu",0.734545454545454
"Tetum","Zulu",0.638181818181818
"Nauruan","Zulu",0.531818181818182
"Chamorro","Zulu",0.76
"Samoan","Zulu",0.749090909090909
"Tongan","Zulu",0.715454545454545
"Maori","Zulu",0.64
"Hawaiian","Zulu",0.788181818181818
"Tahitian","Zulu",0.643636363636363
"Inupiak","Zulu",0.656363636363636
"Cheyenne","Zulu",0.539090909090909
"Choctaw","Zulu",0.492727272727273
"Muscogee","Zulu",0.598181818181818
"Cherokee","Zulu",0.719090909090909
"Navajo","Zulu",0.541818181818181
"Haitian","Zulu",0.651818181818181
"Aymara","Zulu",0.620909090909091
"Guarani","Zulu",0.63
"Herero","Tswana",0.621818181818181
"Zulu","Tswana",0.498181818181818
"Tswana","Tswana",0
"Shona","Tswana",0.391818181818182
"Ndonga","Tswana",0.430909090909091
"Swati","Tswana",0.46
"Tsonga","Tswana",0.403636363636364
"Venda","Tswana",0.416363636363637
"Kongo","Tswana",0.684545454545454
"Tumbuka","Tswana",0.396363636363637
"Kikuyu","Tswana",0.63090909090909
"Luganda","Tswana",0.5
"Kinyarwanda","Tswana",0.506363636363636
"Lingala","Tswana",0.685454545454545
"Kirundi","Tswana",0.515454545454545
"Igbo","Tswana",0.622727272727272
"Bambara","Tswana",0.569999999999999
"Tigrinya","Tswana",0.334545454545454
"Afar","Tswana",0.569090909090909
"Amharic","Tswana",0.468181818181818
"Kanuri","Tswana",0.228181818181818
"Wolof","Tswana",0.447272727272727
"Egyptian Arabic","Tswana",0.729090909090909
"Kabyle","Tswana",0.71090909090909
"Latin","Tswana",0.836363636363636
"Neapolitan","Tswana",0.768181818181818
"Spanish","Tswana",0.853636363636363
"English","Tswana",0.804545454545454
"French","Tswana",0.864545454545454
"Dutch","Tswana",0.888181818181817
"Icelandic","Tswana",0.822727272727272
"Irish","Tswana",0.675454545454545
"Serbian","Tswana",0.779090909090909
"Russian","Tswana",0.753636363636363
"Bashkir","Tswana",0.773636363636364
"Chuvash","Tswana",0.612727272727272
"Erzya","Tswana",0.771818181818182
"Estonian","Tswana",0.668181818181818
"Gagauz","Tswana",0.716363636363636
"Latvian","Tswana",0.767272727272727
"Vepsian","Tswana",0.789090909090909
"Czech","Tswana",0.734545454545454
"Meadow Mari","Tswana",0.636363636363636
"Bulgarian","Tswana",0.626363636363636
"Belarusian","Tswana",0.668181818181818
"Hungarian","Tswana",0.688181818181818
"Lithuanian","Tswana",0.717272727272727
"Kalmyk","Tswana",0.628181818181818
"Armenian","Tswana",0.718181818181818
"Kurdish (Sorani)","Tswana",0.757272727272727
"Abkhazian","Tswana",0.539090909090909
"Kabardian","Tswana",0.628181818181818
"Turkish","Tswana",0.677272727272727
"Ossetian","Tswana",0.727272727272727
"Hebrew","Tswana",0.735454545454545
"Sindhi","Tswana",0.558181818181818
"Eastern Punjabi","Tswana",0.713636363636364
"Kazakh","Tswana",0.677272727272727
"Sakha","Tswana",0.831818181818182
"Korean","Tswana",0.822727272727272
"Chinese","Tswana",0.670909090909091
"Nuosu","Tswana",0.746363636363636
"Japanese","Tswana",0.604545454545454
"Tibetan","Tswana",0.771818181818182
"Bengali","Tswana",0.758181818181818
"Kashmiri","Tswana",0.773636363636364
"Gujarati","Tswana",0.663636363636363
"Telugu","Tswana",0.669090909090909
"Tamil","Tswana",0.649090909090909
"Malayalam","Tswana",0.758181818181818
"Sinhalese","Tswana",0.647272727272727
"Burmese","Tswana",0.743636363636363
"Vietnamese","Tswana",0.879090909090908
"Khmer","Tswana",0.747272727272727
"Malay","Tswana",0.731818181818182
"Thai","Tswana",0.777272727272727
"Cebuano","Tswana",0.776363636363636
"Banyumasan","Tswana",0.561818181818182
"Minangkabau","Tswana",0.712727272727273
"Tetum","Tswana",0.645454545454545
"Nauruan","Tswana",0.643636363636363
"Chamorro","Tswana",0.760909090909091
"Samoan","Tswana",0.766363636363636
"Tongan","Tswana",0.730909090909091
"Maori","Tswana",0.66
"Hawaiian","Tswana",0.785454545454545
"Tahitian","Tswana",0.66
"Inupiak","Tswana",0.668181818181818
"Cheyenne","Tswana",0.561818181818181
"Choctaw","Tswana",0.504545454545455
"Muscogee","Tswana",0.641818181818181
"Cherokee","Tswana",0.728181818181818
"Navajo","Tswana",0.636363636363636
"Haitian","Tswana",0.649090909090908
"Aymara","Tswana",0.541818181818182
"Guarani","Tswana",0.632727272727272
"Herero","Shona",0.641818181818182
"Zulu","Shona",0.519090909090909
"Tswana","Shona",0.391818181818182
"Shona","Shona",0
"Ndonga","Shona",0.431818181818182
"Swati","Shona",0.387272727272727
"Tsonga","Shona",0.361818181818182
"Venda","Shona",0.366363636363636
"Kongo","Shona",0.659090909090909
"Tumbuka","Shona",0.386363636363636
"Kikuyu","Shona",0.66
"Luganda","Shona",0.507272727272727
"Kinyarwanda","Shona",0.520909090909091
"Lingala","Shona",0.662727272727272
"Kirundi","Shona",0.527272727272727
"Igbo","Shona",0.47
"Bambara","Shona",0.665454545454545
"Tigrinya","Shona",0.404545454545455
"Afar","Shona",0.581818181818182
"Amharic","Shona",0.324545454545455
"Kanuri","Shona",0.41
"Wolof","Shona",0.444545454545454
"Egyptian Arabic","Shona",0.72
"Kabyle","Shona",0.653636363636363
"Latin","Shona",0.829090909090908
"Neapolitan","Shona",0.859090909090908
"Spanish","Shona",0.856363636363636
"English","Shona",0.866363636363636
"French","Shona",0.864545454545454
"Dutch","Shona",0.867272727272727
"Icelandic","Shona",0.815454545454545
"Irish","Shona",0.656363636363636
"Serbian","Shona",0.802727272727273
"Russian","Shona",0.723636363636363
"Bashkir","Shona",0.775454545454545
"Chuvash","Shona",0.595454545454545
"Erzya","Shona",0.763636363636363
"Estonian","Shona",0.644545454545454
"Gagauz","Shona",0.657272727272727
"Latvian","Shona",0.752727272727272
"Vepsian","Shona",0.763636363636363
"Czech","Shona",0.728181818181818
"Meadow Mari","Shona",0.529090909090909
"Bulgarian","Shona",0.700909090909091
"Belarusian","Shona",0.661818181818181
"Hungarian","Shona",0.697272727272727
"Lithuanian","Shona",0.714545454545454
"Kalmyk","Shona",0.628181818181818
"Armenian","Shona",0.725454545454545
"Kurdish (Sorani)","Shona",0.751818181818181
"Abkhazian","Shona",0.535454545454546
"Kabardian","Shona",0.484545454545455
"Turkish","Shona",0.681818181818182
"Ossetian","Shona",0.723636363636363
"Hebrew","Shona",0.758181818181818
"Sindhi","Shona",0.626363636363636
"Eastern Punjabi","Shona",0.760909090909092
"Kazakh","Shona",0.691818181818181
"Sakha","Shona",0.85
"Korean","Shona",0.804545454545454
"Chinese","Shona",0.663636363636363
"Nuosu","Shona",0.736363636363636
"Japanese","Shona",0.67090909090909
"Tibetan","Shona",0.744545454545454
"Bengali","Shona",0.817272727272727
"Kashmiri","Shona",0.763636363636363
"Gujarati","Shona",0.655454545454545
"Telugu","Shona",0.609090909090908
"Tamil","Shona",0.594545454545454
"Malayalam","Shona",0.817272727272727
"Sinhalese","Shona",0.591818181818181
"Burmese","Shona",0.738181818181818
"Vietnamese","Shona",0.818181818181818
"Khmer","Shona",0.735454545454545
"Malay","Shona",0.723636363636363
"Thai","Shona",0.744545454545454
"Cebuano","Shona",0.761818181818182
"Banyumasan","Shona",0.642727272727272
"Minangkabau","Shona",0.714545454545454
"Tetum","Shona",0.549090909090909
"Nauruan","Shona",0.638181818181818
"Chamorro","Shona",0.734545454545454
"Samoan","Shona",0.74090909090909
"Tongan","Shona",0.722727272727273
"Maori","Shona",0.645454545454545
"Hawaiian","Shona",0.774545454545454
"Tahitian","Shona",0.652727272727272
"Inupiak","Shona",0.679090909090909
"Cheyenne","Shona",0.57090909090909
"Choctaw","Shona",0.440909090909091
"Muscogee","Shona",0.610909090909091
"Cherokee","Shona",0.7
"Navajo","Shona",0.649090909090909
"Haitian","Shona",0.592727272727272
"Aymara","Shona",0.605454545454545
"Guarani","Shona",0.568181818181818
"Herero","Ndonga",0.634545454545454
"Zulu","Ndonga",0.416363636363636
"Tswana","Ndonga",0.430909090909091
"Shona","Ndonga",0.431818181818182
"Ndonga","Ndonga",0
"Swati","Ndonga",0.505454545454546
"Tsonga","Ndonga",0.411818181818182
"Venda","Ndonga",0.43
"Kongo","Ndonga",0.655454545454545
"Tumbuka","Ndonga",0.410909090909091
"Kikuyu","Ndonga",0.687272727272727
"Luganda","Ndonga",0.510909090909091
"Kinyarwanda","Ndonga",0.430909090909091
"Lingala","Ndonga",0.663636363636363
"Kirundi","Ndonga",0.431818181818182
"Igbo","Ndonga",0.601818181818181
"Bambara","Ndonga",0.700909090909091
"Tigrinya","Ndonga",0.439090909090909
"Afar","Ndonga",0.575454545454546
"Amharic","Ndonga",0.469090909090909
"Kanuri","Ndonga",0.436363636363636
"Wolof","Ndonga",0.453636363636364
"Egyptian Arabic","Ndonga",0.729090909090909
"Kabyle","Ndonga",0.708181818181818
"Latin","Ndonga",0.842727272727272
"Neapolitan","Ndonga",0.839090909090909
"Spanish","Ndonga",0.839090909090908
"English","Ndonga",0.776363636363636
"French","Ndonga",0.748181818181818
"Dutch","Ndonga",0.877272727272727
"Icelandic","Ndonga",0.811818181818181
"Irish","Ndonga",0.573636363636363
"Serbian","Ndonga",0.872727272727272
"Russian","Ndonga",0.623636363636363
"Bashkir","Ndonga",0.702727272727273
"Chuvash","Ndonga",0.476363636363637
"Erzya","Ndonga",0.667272727272727
"Estonian","Ndonga",0.48
"Gagauz","Ndonga",0.717272727272727
"Latvian","Ndonga",0.544545454545454
"Vepsian","Ndonga",0.653636363636363
"Czech","Ndonga",0.682727272727272
"Meadow Mari","Ndonga",0.539090909090909
"Bulgarian","Ndonga",0.714545454545455
"Belarusian","Ndonga",0.564545454545454
"Hungarian","Ndonga",0.683636363636363
"Lithuanian","Ndonga",0.666363636363636
"Kalmyk","Ndonga",0.648181818181818
"Armenian","Ndonga",0.73
"Kurdish (Sorani)","Ndonga",0.741818181818182
"Abkhazian","Ndonga",0.438181818181818
"Kabardian","Ndonga",0.629090909090908
"Turkish","Ndonga",0.667272727272727
"Ossetian","Ndonga",0.739090909090909
"Hebrew","Ndonga",0.751818181818181
"Sindhi","Ndonga",0.655454545454545
"Eastern Punjabi","Ndonga",0.803636363636364
"Kazakh","Ndonga",0.686363636363636
"Sakha","Ndonga",0.861818181818181
"Korean","Ndonga",0.705454545454545
"Chinese","Ndonga",0.596363636363636
"Nuosu","Ndonga",0.635454545454545
"Japanese","Ndonga",0.559999999999999
"Tibetan","Ndonga",0.749090909090909
"Bengali","Ndonga",0.837272727272727
"Kashmiri","Ndonga",0.758181818181818
"Gujarati","Ndonga",0.655454545454545
"Telugu","Ndonga",0.649999999999999
"Tamil","Ndonga",0.646363636363636
"Malayalam","Ndonga",0.746363636363636
"Sinhalese","Ndonga",0.639999999999999
"Burmese","Ndonga",0.648181818181818
"Vietnamese","Ndonga",0.879090909090908
"Khmer","Ndonga",0.639999999999999
"Malay","Ndonga",0.714545454545454
"Thai","Ndonga",0.646363636363636
"Cebuano","Ndonga",0.656363636363636
"Banyumasan","Ndonga",0.648181818181818
"Minangkabau","Ndonga",0.599090909090909
"Tetum","Ndonga",0.541818181818182
"Nauruan","Ndonga",0.526363636363636
"Chamorro","Ndonga",0.657272727272727
"Samoan","Ndonga",0.735454545454545
"Tongan","Ndonga",0.709090909090909
"Maori","Ndonga",0.645454545454545
"Hawaiian","Ndonga",0.760909090909091
"Tahitian","Ndonga",0.663636363636363
"Inupiak","Ndonga",0.678181818181818
"Cheyenne","Ndonga",0.558181818181818
"Choctaw","Ndonga",0.384545454545455
"Muscogee","Ndonga",0.687272727272727
"Cherokee","Ndonga",0.755454545454545
"Navajo","Ndonga",0.63090909090909
"Haitian","Ndonga",0.644545454545454
"Aymara","Ndonga",0.62
"Guarani","Ndonga",0.634545454545454
"Herero","Swati",0.404545454545454
"Zulu","Swati",0.234545454545455
"Tswana","Swati",0.46
"Shona","Swati",0.387272727272727
"Ndonga","Swati",0.505454545454546
"Swati","Swati",0
"Tsonga","Swati",0.450909090909091
"Venda","Swati",0.471818181818182
"Kongo","Swati",0.727272727272728
"Tumbuka","Swati",0.468181818181818
"Kikuyu","Swati",0.454545454545454
"Luganda","Swati",0.248181818181818
"Kinyarwanda","Swati",0.276363636363636
"Lingala","Swati",0.727272727272728
"Kirundi","Swati",0.280909090909091
"Igbo","Swati",0.470909090909091
"Bambara","Swati",0.545454545454546
"Tigrinya","Swati",0.512727272727272
"Afar","Swati",0.454545454545454
"Amharic","Swati",0.49
"Kanuri","Swati",0.363636363636364
"Wolof","Swati",0.512727272727273
"Egyptian Arabic","Swati",0.729090909090909
"Kabyle","Swati",0.700909090909091
"Latin","Swati",0.844545454545454
"Neapolitan","Swati",0.909090909090908
"Spanish","Swati",0.873636363636363
"English","Swati",0.91090909090909
"French","Swati",0.88090909090909
"Dutch","Swati",0.904545454545454
"Icelandic","Swati",0.809090909090909
"Irish","Swati",0.695454545454545
"Serbian","Swati",0.881818181818181
"Russian","Swati",0.818181818181818
"Bashkir","Swati",0.727272727272728
"Chuvash","Swati",0.636363636363635
"Erzya","Swati",0.818181818181818
"Estonian","Swati",0.681818181818181
"Gagauz","Swati",0.727272727272728
"Latvian","Swati",0.818181818181818
"Vepsian","Swati",0.818181818181818
"Czech","Swati",0.753636363636363
"Meadow Mari","Swati",0.541818181818182
"Bulgarian","Swati",0.747272727272727
"Belarusian","Swati",0.679090909090909
"Hungarian","Swati",0.717272727272727
"Lithuanian","Swati",0.733636363636364
"Kalmyk","Swati",0.626363636363636
"Armenian","Swati",0.738181818181818
"Kurdish (Sorani)","Swati",0.818181818181818
"Abkhazian","Swati",0.624545454545454
"Kabardian","Swati",0.543636363636364
"Turkish","Swati",0.69
"Ossetian","Swati",0.693636363636363
"Hebrew","Swati",0.721818181818182
"Sindhi","Swati",0.663636363636363
"Eastern Punjabi","Swati",0.818181818181818
"Kazakh","Swati",0.727272727272728
"Sakha","Swati",0.636363636363635
"Korean","Swati",0.818181818181818
"Chinese","Swati",0.677272727272727
"Nuosu","Swati",0.727272727272727
"Japanese","Swati",0.727272727272728
"Tibetan","Swati",0.743636363636363
"Bengali","Swati",0.909090909090908
"Kashmiri","Swati",0.786363636363636
"Gujarati","Swati",0.678181818181818
"Telugu","Swati",0.727272727272728
"Tamil","Swati",0.652727272727272
"Malayalam","Swati",0.909090909090908
"Sinhalese","Swati",0.727272727272728
"Burmese","Swati",0.764545454545455
"Vietnamese","Swati",0.909090909090908
"Khmer","Swati",0.765454545454546
"Malay","Swati",0.732727272727273
"Thai","Swati",0.818181818181818
"Cebuano","Swati",0.793636363636364
"Banyumasan","Swati",0.634545454545454
"Minangkabau","Swati",0.736363636363636
"Tetum","Swati",0.565454545454545
"Nauruan","Swati",0.624545454545454
"Chamorro","Swati",0.758181818181818
"Samoan","Swati",0.774545454545455
"Tongan","Swati",0.705454545454545
"Maori","Swati",0.641818181818181
"Hawaiian","Swati",0.818181818181818
"Tahitian","Swati",0.65090909090909
"Inupiak","Swati",0.636363636363635
"Cheyenne","Swati",0.511818181818182
"Choctaw","Swati",0.614545454545454
"Muscogee","Swati",0.454545454545454
"Cherokee","Swati",0.636363636363635
"Navajo","Swati",0.526363636363636
"Haitian","Swati",0.672727272727273
"Aymara","Swati",0.617272727272727
"Guarani","Swati",0.603636363636363
"Herero","Tsonga",0.61
"Zulu","Tsonga",0.487272727272728
"Tswana","Tsonga",0.403636363636364
"Shona","Tsonga",0.361818181818182
"Ndonga","Tsonga",0.411818181818182
"Swati","Tsonga",0.450909090909091
"Tsonga","Tsonga",0
"Venda","Tsonga",0.214545454545455
"Kongo","Tsonga",0.556363636363636
"Tumbuka","Tsonga",0.265454545454546
"Kikuyu","Tsonga",0.540909090909091
"Luganda","Tsonga",0.386363636363636
"Kinyarwanda","Tsonga",0.5
"Lingala","Tsonga",0.557272727272727
"Kirundi","Tsonga",0.503636363636364
"Igbo","Tsonga",0.495454545454545
"Bambara","Tsonga",0.589090909090908
"Tigrinya","Tsonga",0.326363636363636
"Afar","Tsonga",0.558181818181818
"Amharic","Tsonga",0.370909090909091
"Kanuri","Tsonga",0.414545454545454
"Wolof","Tsonga",0.333636363636364
"Egyptian Arabic","Tsonga",0.619999999999999
"Kabyle","Tsonga",0.514545454545455
"Latin","Tsonga",0.742727272727273
"Neapolitan","Tsonga",0.847272727272727
"Spanish","Tsonga",0.746363636363636
"English","Tsonga",0.859999999999999
"French","Tsonga",0.747272727272727
"Dutch","Tsonga",0.759090909090909
"Icelandic","Tsonga",0.703636363636364
"Irish","Tsonga",0.645454545454545
"Serbian","Tsonga",0.758181818181817
"Russian","Tsonga",0.633636363636363
"Bashkir","Tsonga",0.699090909090909
"Chuvash","Tsonga",0.480909090909091
"Erzya","Tsonga",0.659090909090909
"Estonian","Tsonga",0.638181818181818
"Gagauz","Tsonga",0.513636363636364
"Latvian","Tsonga",0.741818181818181
"Vepsian","Tsonga",0.649090909090909
"Czech","Tsonga",0.610909090909091
"Meadow Mari","Tsonga",0.62
"Bulgarian","Tsonga",0.626363636363636
"Belarusian","Tsonga",0.553636363636363
"Hungarian","Tsonga",0.582727272727273
"Lithuanian","Tsonga",0.597272727272727
"Kalmyk","Tsonga",0.641818181818181
"Armenian","Tsonga",0.624545454545454
"Kurdish (Sorani)","Tsonga",0.732727272727272
"Abkhazian","Tsonga",0.530909090909091
"Kabardian","Tsonga",0.520909090909091
"Turkish","Tsonga",0.572727272727273
"Ossetian","Tsonga",0.627272727272727
"Hebrew","Tsonga",0.650909090909091
"Sindhi","Tsonga",0.549090909090909
"Eastern Punjabi","Tsonga",0.723636363636364
"Kazakh","Tsonga",0.710909090909091
"Sakha","Tsonga",0.85
"Korean","Tsonga",0.717272727272727
"Chinese","Tsonga",0.565454545454545
"Nuosu","Tsonga",0.629090909090908
"Japanese","Tsonga",0.659090909090909
"Tibetan","Tsonga",0.651818181818181
"Bengali","Tsonga",0.732727272727273
"Kashmiri","Tsonga",0.647272727272727
"Gujarati","Tsonga",0.548181818181818
"Telugu","Tsonga",0.457272727272727
"Tamil","Tsonga",0.441818181818182
"Malayalam","Tsonga",0.823636363636363
"Sinhalese","Tsonga",0.450909090909091
"Burmese","Tsonga",0.642727272727272
"Vietnamese","Tsonga",0.693636363636363
"Khmer","Tsonga",0.648181818181818
"Malay","Tsonga",0.613636363636363
"Thai","Tsonga",0.644545454545454
"Cebuano","Tsonga",0.668181818181818
"Banyumasan","Tsonga",0.633636363636363
"Minangkabau","Tsonga",0.61090909090909
"Tetum","Tsonga",0.638181818181818
"Nauruan","Tsonga",0.631818181818182
"Chamorro","Tsonga",0.637272727272727
"Samoan","Tsonga",0.633636363636363
"Tongan","Tsonga",0.60090909090909
"Maori","Tsonga",0.537272727272727
"Hawaiian","Tsonga",0.661818181818181
"Tahitian","Tsonga",0.550909090909091
"Inupiak","Tsonga",0.685454545454545
"Cheyenne","Tsonga",0.566363636363636
"Choctaw","Tsonga",0.366363636363636
"Muscogee","Tsonga",0.450909090909091
"Cherokee","Tsonga",0.571818181818181
"Navajo","Tsonga",0.627272727272727
"Haitian","Tsonga",0.456363636363636
"Aymara","Tsonga",0.529090909090909
"Guarani","Tsonga",0.431818181818182
"Herero","Venda",0.629090909090909
"Zulu","Venda",0.504545454545455
"Tswana","Venda",0.416363636363637
"Shona","Venda",0.366363636363636
"Ndonga","Venda",0.43
"Swati","Venda",0.471818181818182
"Tsonga","Venda",0.214545454545455
"Venda","Venda",0
"Kongo","Venda",0.574545454545454
"Tumbuka","Venda",0.272727272727273
"Kikuyu","Venda",0.561818181818182
"Luganda","Venda",0.392727272727273
"Kinyarwanda","Venda",0.501818181818182
"Lingala","Venda",0.576363636363636
"Kirundi","Venda",0.507272727272727
"Igbo","Venda",0.498181818181818
"Bambara","Venda",0.606363636363636
"Tigrinya","Venda",0.334545454545455
"Afar","Venda",0.573636363636363
"Amharic","Venda",0.358181818181818
"Kanuri","Venda",0.432727272727273
"Wolof","Venda",0.351818181818182
"Egyptian Arabic","Venda",0.637272727272727
"Kabyle","Venda",0.522727272727273
"Latin","Venda",0.745454545454546
"Neapolitan","Venda",0.827272727272726
"Spanish","Venda",0.749090909090909
"English","Venda",0.859999999999999
"French","Venda",0.771818181818182
"Dutch","Venda",0.779090909090909
"Icelandic","Venda",0.722727272727273
"Irish","Venda",0.660909090909091
"Serbian","Venda",0.768181818181818
"Russian","Venda",0.647272727272726
"Bashkir","Venda",0.705454545454545
"Chuvash","Venda",0.498181818181818
"Erzya","Venda",0.672727272727273
"Estonian","Venda",0.662727272727272
"Gagauz","Venda",0.5
"Latvian","Venda",0.75
"Vepsian","Venda",0.673636363636363
"Czech","Venda",0.627272727272727
"Meadow Mari","Venda",0.626363636363636
"Bulgarian","Venda",0.639999999999999
"Belarusian","Venda",0.573636363636363
"Hungarian","Venda",0.594545454545454
"Lithuanian","Venda",0.601818181818181
"Kalmyk","Venda",0.637272727272727
"Armenian","Venda",0.623636363636363
"Kurdish (Sorani)","Venda",0.744545454545454
"Abkhazian","Venda",0.540909090909091
"Kabardian","Venda",0.53
"Turkish","Venda",0.567272727272727
"Ossetian","Venda",0.650909090909091
"Hebrew","Venda",0.647272727272727
"Sindhi","Venda",0.550909090909091
