"Var1","Var2","value"
"Minangkabau","Tswana",0.77
"Tetum","Tswana",0.923333333333333
"Nauruan","Tswana",0.898333333333333
"Chamorro","Tswana",0.666666666666666
"Samoan","Tswana",1
"Tongan","Tswana",0.833333333333333
"Maori","Tswana",1
"Hawaiian","Tswana",0.908333333333333
"Tahitian","Tswana",0.94
"Inupiak","Tswana",0.833333333333333
"Cheyenne","Tswana",1
"Choctaw","Tswana",0.923333333333333
"Muscogee","Tswana",0.993333333333333
"Cherokee","Tswana",0.926666666666667
"Navajo","Tswana",0.833333333333333
"Haitian","Tswana",0.5
"Aymara","Tswana",0.666666666666666
"Guarani","Tswana",0.935
"Herero","Shona",0.916666666666666
"Zulu","Shona",0.69
"Tswana","Shona",0.631666666666666
"Shona","Shona",0
"Ndonga","Shona",0.611666666666666
"Swati","Shona",0.573333333333333
"Tsonga","Shona",0.503333333333333
"Venda","Shona",0.776666666666667
"Kongo","Shona",0.561666666666666
"Tumbuka","Shona",0.681666666666667
"Kikuyu","Shona",0.755
"Luganda","Shona",0.735
"Kinyarwanda","Shona",0.931666666666666
"Lingala","Shona",0.695
"Kirundi","Shona",0.935
"Igbo","Shona",0.936666666666666
"Bambara","Shona",0.753333333333333
"Tigrinya","Shona",0.775
"Afar","Shona",0.566666666666666
"Amharic","Shona",0.551666666666666
"Kanuri","Shona",0.785
"Wolof","Shona",0.568333333333333
"Egyptian Arabic","Shona",0.768333333333333
"Kabyle","Shona",0.586666666666666
"Latin","Shona",0.941666666666666
"Neapolitan","Shona",0.791666666666666
"Spanish","Shona",0.771666666666667
"English","Shona",0.775
"French","Shona",0.75
"Dutch","Shona",0.785
"Icelandic","Shona",0.778333333333333
"Irish","Shona",0.773333333333333
"Serbian","Shona",0.776666666666666
"Russian","Shona",0.766666666666667
"Bashkir","Shona",0.728333333333333
"Chuvash","Shona",0.766666666666667
"Erzya","Shona",0.748333333333333
"Estonian","Shona",0.75
"Gagauz","Shona",0.808333333333333
"Latvian","Shona",0.736666666666667
"Vepsian","Shona",0.771666666666666
"Czech","Shona",0.758333333333334
"Meadow Mari","Shona",0.758333333333333
"Bulgarian","Shona",0.79
"Belarusian","Shona",0.756666666666667
"Hungarian","Shona",0.726666666666667
"Lithuanian","Shona",0.74
"Kalmyk","Shona",0.795
"Armenian","Shona",0.75
"Kurdish (Sorani)","Shona",0.771666666666667
"Abkhazian","Shona",0.718333333333333
"Kabardian","Shona",0.743333333333333
"Turkish","Shona",0.766666666666667
"Ossetian","Shona",0.748333333333334
"Hebrew","Shona",0.768333333333333
"Sindhi","Shona",0.743333333333333
"Eastern Punjabi","Shona",0.723333333333334
"Kazakh","Shona",0.606666666666666
"Sakha","Shona",0.9
"Korean","Shona",0.958333333333333
"Chinese","Shona",0.921666666666667
"Nuosu","Shona",0.743333333333333
"Japanese","Shona",0.781666666666666
"Tibetan","Shona",0.941666666666666
"Bengali","Shona",0.935
"Kashmiri","Shona",0.793333333333333
"Gujarati","Shona",0.926666666666666
"Telugu","Shona",0.78
"Tamil","Shona",0.716666666666666
"Malayalam","Shona",0.651666666666666
"Sinhalese","Shona",0.778333333333334
"Burmese","Shona",0.946666666666666
"Vietnamese","Shona",0.885
"Khmer","Shona",0.94
"Malay","Shona",0.771666666666667
"Thai","Shona",0.965
"Cebuano","Shona",0.768333333333333
"Banyumasan","Shona",0.768333333333333
"Minangkabau","Shona",0.748333333333334
"Tetum","Shona",0.888333333333333
"Nauruan","Shona",0.868333333333333
"Chamorro","Shona",0.781666666666666
"Samoan","Shona",0.686666666666667
"Tongan","Shona",0.618333333333333
"Maori","Shona",0.93
"Hawaiian","Shona",0.601666666666667
"Tahitian","Shona",0.778333333333334
"Inupiak","Shona",0.916666666666666
"Cheyenne","Shona",0.931666666666666
"Choctaw","Shona",0.925
"Muscogee","Shona",0.953333333333333
"Cherokee","Shona",0.913333333333333
"Navajo","Shona",0.951666666666666
"Haitian","Shona",0.811666666666666
"Aymara","Shona",0.793333333333333
"Guarani","Shona",0.898333333333333
"Herero","Ndonga",0.723333333333333
"Zulu","Ndonga",0.86
"Tswana","Ndonga",0.976666666666666
"Shona","Ndonga",0.611666666666666
"Ndonga","Ndonga",0
"Swati","Ndonga",0.445
"Tsonga","Ndonga",0.495
"Venda","Ndonga",0.793333333333334
"Kongo","Ndonga",0.431666666666667
"Tumbuka","Ndonga",0.723333333333334
"Kikuyu","Ndonga",0.953333333333333
"Luganda","Ndonga",0.51
"Kinyarwanda","Ndonga",0.851666666666666
"Lingala","Ndonga",0.576666666666667
"Kirundi","Ndonga",0.851666666666666
"Igbo","Ndonga",0.801666666666666
"Bambara","Ndonga",0.748333333333333
"Tigrinya","Ndonga",0.925
"Afar","Ndonga",0.746666666666666
"Amharic","Ndonga",0.818333333333333
"Kanuri","Ndonga",0.975
"Wolof","Ndonga",0.81
"Egyptian Arabic","Ndonga",0.985
"Kabyle","Ndonga",0.781666666666667
"Latin","Ndonga",0.948333333333333
"Neapolitan","Ndonga",0.956666666666666
"Spanish","Ndonga",0.976666666666667
"English","Ndonga",0.953333333333333
"French","Ndonga",0.94
"Dutch","Ndonga",0.961666666666666
"Icelandic","Ndonga",0.93
"Irish","Ndonga",0.971666666666667
"Serbian","Ndonga",0.971666666666667
"Russian","Ndonga",0.941666666666666
"Bashkir","Ndonga",0.93
"Chuvash","Ndonga",0.945
"Erzya","Ndonga",0.906666666666666
"Estonian","Ndonga",0.775
"Gagauz","Ndonga",0.988333333333333
"Latvian","Ndonga",0.938333333333333
"Vepsian","Ndonga",0.948333333333333
"Czech","Ndonga",0.925
"Meadow Mari","Ndonga",0.941666666666666
"Bulgarian","Ndonga",0.976666666666667
"Belarusian","Ndonga",0.931666666666666
"Hungarian","Ndonga",0.928333333333333
"Lithuanian","Ndonga",0.93
"Kalmyk","Ndonga",0.86
"Armenian","Ndonga",0.888333333333333
"Kurdish (Sorani)","Ndonga",0.975
"Abkhazian","Ndonga",0.921666666666667
"Kabardian","Ndonga",0.933333333333333
"Turkish","Ndonga",0.978333333333333
"Ossetian","Ndonga",0.925
"Hebrew","Ndonga",0.985
"Sindhi","Ndonga",0.955
"Eastern Punjabi","Ndonga",0.943333333333333
"Kazakh","Ndonga",0.623333333333333
"Sakha","Ndonga",0.878333333333333
"Korean","Ndonga",0.96
"Chinese","Ndonga",0.926666666666666
"Nuosu","Ndonga",0.718333333333333
"Japanese","Ndonga",0.685
"Tibetan","Ndonga",0.94
"Bengali","Ndonga",0.926666666666666
"Kashmiri","Ndonga",0.983333333333333
"Gujarati","Ndonga",0.931666666666666
"Telugu","Ndonga",0.79
"Tamil","Ndonga",0.776666666666667
"Malayalam","Ndonga",0.788333333333333
"Sinhalese","Ndonga",0.878333333333333
"Burmese","Ndonga",0.956666666666667
"Vietnamese","Ndonga",0.975
"Khmer","Ndonga",0.968333333333333
"Malay","Ndonga",0.978333333333333
"Thai","Ndonga",0.843333333333333
"Cebuano","Ndonga",0.973333333333333
"Banyumasan","Ndonga",0.808333333333333
"Minangkabau","Ndonga",0.77
"Tetum","Ndonga",0.87
"Nauruan","Ndonga",0.831666666666666
"Chamorro","Ndonga",0.985
"Samoan","Ndonga",0.605
"Tongan","Ndonga",0.633333333333333
"Maori","Ndonga",0.895
"Hawaiian","Ndonga",0.605
"Tahitian","Ndonga",0.75
"Inupiak","Ndonga",0.895
"Cheyenne","Ndonga",0.975
"Choctaw","Ndonga",0.868333333333333
"Muscogee","Ndonga",0.839999999999999
"Cherokee","Ndonga",0.841666666666667
"Navajo","Ndonga",0.966666666666667
"Haitian","Ndonga",0.976666666666666
"Aymara","Ndonga",0.97
"Guarani","Ndonga",0.875
"Herero","Swati",0.723333333333333
"Zulu","Swati",0.885
"Tswana","Swati",0.961666666666666
"Shona","Swati",0.573333333333333
"Ndonga","Swati",0.445
"Swati","Swati",0
"Tsonga","Swati",0.513333333333333
"Venda","Swati",0.761666666666667
"Kongo","Swati",0.556666666666666
"Tumbuka","Swati",0.656666666666667
"Kikuyu","Swati",0.931666666666666
"Luganda","Swati",0.556666666666666
"Kinyarwanda","Swati",0.925
"Lingala","Swati",0.696666666666667
"Kirundi","Swati",0.941666666666667
"Igbo","Swati",0.921666666666666
"Bambara","Swati",0.548333333333333
"Tigrinya","Swati",0.913333333333333
"Afar","Swati",0.701666666666667
"Amharic","Swati",0.72
"Kanuri","Swati",0.951666666666666
"Wolof","Swati",0.723333333333333
"Egyptian Arabic","Swati",0.941666666666667
"Kabyle","Swati",0.76
"Latin","Swati",0.783333333333334
"Neapolitan","Swati",0.946666666666666
"Spanish","Swati",0.948333333333333
"English","Swati",0.938333333333333
"French","Swati",0.92
"Dutch","Swati",0.946666666666667
"Icelandic","Swati",0.933333333333333
"Irish","Swati",0.946666666666666
"Serbian","Swati",0.953333333333333
"Russian","Swati",0.925
"Bashkir","Swati",0.883333333333333
"Chuvash","Swati",0.916666666666667
"Erzya","Swati",0.906666666666666
"Estonian","Swati",0.75
"Gagauz","Swati",0.985
"Latvian","Swati",0.901666666666667
"Vepsian","Swati",0.94
"Czech","Swati",0.918333333333333
"Meadow Mari","Swati",0.92
"Bulgarian","Swati",0.968333333333333
"Belarusian","Swati",0.928333333333333
"Hungarian","Swati",0.903333333333333
"Lithuanian","Swati",0.918333333333333
"Kalmyk","Swati",0.83
"Armenian","Swati",0.925
"Kurdish (Sorani)","Swati",0.931666666666666
"Abkhazian","Swati",0.895
"Kabardian","Swati",0.936666666666666
"Turkish","Swati",0.943333333333333
"Ossetian","Swati",0.904999999999999
"Hebrew","Swati",0.941666666666667
"Sindhi","Swati",0.905
"Eastern Punjabi","Swati",0.901666666666667
"Kazakh","Swati",0.604999999999999
"Sakha","Swati",0.915
"Korean","Swati",0.781666666666666
"Chinese","Swati",0.848333333333333
"Nuosu","Swati",0.585
"Japanese","Swati",0.791666666666667
"Tibetan","Swati",0.776666666666666
"Bengali","Swati",0.76
"Kashmiri","Swati",0.96
"Gujarati","Swati",0.758333333333333
"Telugu","Swati",0.605
"Tamil","Swati",0.7
"Malayalam","Swati",0.733333333333333
"Sinhalese","Swati",0.885
"Burmese","Swati",0.76
"Vietnamese","Swati",0.72
"Khmer","Swati",0.771666666666667
"Malay","Swati",0.931666666666666
"Thai","Swati",0.961666666666666
"Cebuano","Swati",0.946666666666667
"Banyumasan","Swati",0.608333333333333
"Minangkabau","Swati",0.765
"Tetum","Swati",0.884999999999999
"Nauruan","Swati",0.763333333333333
"Chamorro","Swati",0.958333333333333
"Samoan","Swati",0.696666666666667
"Tongan","Swati",0.445
"Maori","Swati",0.773333333333333
"Hawaiian","Swati",0.483333333333333
"Tahitian","Swati",0.646666666666666
"Inupiak","Swati",0.768333333333334
"Cheyenne","Swati",0.758333333333334
"Choctaw","Swati",0.869999999999999
"Muscogee","Swati",0.95
"Cherokee","Swati",0.878333333333333
"Navajo","Swati",0.778333333333333
"Haitian","Swati",0.966666666666666
"Aymara","Swati",0.961666666666666
"Guarani","Swati",0.843333333333333
"Herero","Tsonga",0.875
"Zulu","Tsonga",0.815
"Tswana","Tsonga",0.983333333333333
"Shona","Tsonga",0.503333333333333
"Ndonga","Tsonga",0.495
"Swati","Tsonga",0.513333333333333
"Tsonga","Tsonga",0
"Venda","Tsonga",0.8
"Kongo","Tsonga",0.191666666666667
"Tumbuka","Tsonga",0.545
"Kikuyu","Tsonga",0.914999999999999
"Luganda","Tsonga",0.566666666666666
"Kinyarwanda","Tsonga",0.9
"Lingala","Tsonga",0.523333333333333
"Kirundi","Tsonga",0.9
"Igbo","Tsonga",0.84
"Bambara","Tsonga",0.765
"Tigrinya","Tsonga",0.941666666666666
"Afar","Tsonga",0.776666666666667
"Amharic","Tsonga",0.649999999999999
"Kanuri","Tsonga",0.975
"Wolof","Tsonga",0.649999999999999
"Egyptian Arabic","Tsonga",0.983333333333333
"Kabyle","Tsonga",0.755
"Latin","Tsonga",0.953333333333333
"Neapolitan","Tsonga",0.963333333333333
"Spanish","Tsonga",0.97
"English","Tsonga",0.96
"French","Tsonga",0.941666666666666
"Dutch","Tsonga",0.943333333333333
"Icelandic","Tsonga",0.923333333333333
"Irish","Tsonga",0.965
"Serbian","Tsonga",0.968333333333333
"Russian","Tsonga",0.95
"Bashkir","Tsonga",0.918333333333333
"Chuvash","Tsonga",0.946666666666667
"Erzya","Tsonga",0.923333333333333
"Estonian","Tsonga",0.936666666666666
"Gagauz","Tsonga",0.978333333333333
"Latvian","Tsonga",0.933333333333333
"Vepsian","Tsonga",0.961666666666667
"Czech","Tsonga",0.928333333333333
"Meadow Mari","Tsonga",0.92
"Bulgarian","Tsonga",0.97
"Belarusian","Tsonga",0.93
"Hungarian","Tsonga",0.93
"Lithuanian","Tsonga",0.925
"Kalmyk","Tsonga",0.83
"Armenian","Tsonga",0.805
"Kurdish (Sorani)","Tsonga",0.973333333333333
"Abkhazian","Tsonga",0.933333333333333
"Kabardian","Tsonga",0.895
"Turkish","Tsonga",0.975
"Ossetian","Tsonga",0.905
"Hebrew","Tsonga",0.983333333333333
"Sindhi","Tsonga",0.935
"Eastern Punjabi","Tsonga",0.928333333333333
"Kazakh","Tsonga",0.795
"Sakha","Tsonga",0.763333333333333
"Korean","Tsonga",0.97
"Chinese","Tsonga",0.918333333333333
"Nuosu","Tsonga",0.628333333333333
"Japanese","Tsonga",0.733333333333334
"Tibetan","Tsonga",0.936666666666667
"Bengali","Tsonga",0.936666666666666
"Kashmiri","Tsonga",0.983333333333333
"Gujarati","Tsonga",0.933333333333333
"Telugu","Tsonga",0.79
"Tamil","Tsonga",0.748333333333334
"Malayalam","Tsonga",0.609999999999999
"Sinhalese","Tsonga",0.79
"Burmese","Tsonga",0.953333333333333
"Vietnamese","Tsonga",0.816666666666666
"Khmer","Tsonga",0.96
"Malay","Tsonga",0.975
"Thai","Tsonga",0.9
"Cebuano","Tsonga",0.955
"Banyumasan","Tsonga",0.816666666666666
"Minangkabau","Tsonga",0.886666666666666
"Tetum","Tsonga",0.828333333333333
"Nauruan","Tsonga",0.798333333333333
"Chamorro","Tsonga",0.983333333333333
"Samoan","Tsonga",0.4
"Tongan","Tsonga",0.649999999999999
"Maori","Tsonga",0.816666666666666
"Hawaiian","Tsonga",0.516666666666667
"Tahitian","Tsonga",0.685
"Inupiak","Tsonga",0.816666666666666
"Cheyenne","Tsonga",0.983333333333333
"Choctaw","Tsonga",0.84
"Muscogee","Tsonga",0.895
"Cherokee","Tsonga",0.811666666666667
"Navajo","Tsonga",0.983333333333333
"Haitian","Tsonga",0.983333333333333
"Aymara","Tsonga",0.983333333333333
"Guarani","Tsonga",0.853333333333333
"Herero","Venda",0.923333333333333
"Zulu","Venda",0.923333333333333
"Tswana","Venda",0.833333333333333
"Shona","Venda",0.776666666666667
"Ndonga","Venda",0.793333333333334
"Swati","Venda",0.761666666666667
"Tsonga","Venda",0.8
"Venda","Venda",0
"Kongo","Venda",0.791666666666667
"Tumbuka","Venda",0.613333333333333
"Kikuyu","Venda",0.629999999999999
"Luganda","Venda",0.833333333333333
"Kinyarwanda","Venda",0.833333333333333
"Lingala","Venda",0.781666666666666
"Kirundi","Venda",1
"Igbo","Venda",0.965
"Bambara","Venda",0.808333333333333
"Tigrinya","Venda",0.975
"Afar","Venda",0.975
"Amharic","Venda",0.833333333333333
"Kanuri","Venda",0.991666666666667
"Wolof","Venda",0.833333333333333
"Egyptian Arabic","Venda",1
"Kabyle","Venda",0.801666666666666
"Latin","Venda",0.981666666666667
"Neapolitan","Venda",0.98
"Spanish","Venda",0.986666666666667
"English","Venda",0.976666666666667
"French","Venda",0.958333333333333
"Dutch","Venda",0.971666666666666
"Icelandic","Venda",0.976666666666666
"Irish","Venda",0.99
"Serbian","Venda",0.985
"Russian","Venda",0.963333333333333
"Bashkir","Venda",0.951666666666667
"Chuvash","Venda",0.966666666666666
"Erzya","Venda",0.786666666666667
"Estonian","Venda",0.958333333333333
"Gagauz","Venda",0.995
"Latvian","Venda",0.966666666666667
"Vepsian","Venda",0.811666666666666
"Czech","Venda",0.955
"Meadow Mari","Venda",0.96
"Bulgarian","Venda",0.996666666666667
"Belarusian","Venda",0.953333333333333
"Hungarian","Venda",0.941666666666666
"Lithuanian","Venda",0.951666666666666
"Kalmyk","Venda",0.905
"Armenian","Venda",0.995
"Kurdish (Sorani)","Venda",0.988333333333333
"Abkhazian","Venda",0.953333333333333
"Kabardian","Venda",0.803333333333333
"Turkish","Venda",0.976666666666667
"Ossetian","Venda",0.963333333333333
"Hebrew","Venda",1
"Sindhi","Venda",0.958333333333333
"Eastern Punjabi","Venda",0.955
"Kazakh","Venda",0.813333333333333
"Sakha","Venda",0.806666666666667
"Korean","Venda",0.976666666666666
"Chinese","Venda",0.975
"Nuosu","Venda",0.82
"Japanese","Venda",0.833333333333333
"Tibetan","Venda",0.985
"Bengali","Venda",0.95
"Kashmiri","Venda",1
"Gujarati","Venda",0.945
"Telugu","Venda",0.81
"Tamil","Venda",0.808333333333333
"Malayalam","Venda",0.806666666666666
"Sinhalese","Venda",0.981666666666667
"Burmese","Venda",0.995
"Vietnamese","Venda",1
"Khmer","Venda",0.99
"Malay","Venda",0.975
"Thai","Venda",1
"Cebuano","Venda",0.993333333333333
"Banyumasan","Venda",1
"Minangkabau","Venda",0.97
"Tetum","Venda",0.933333333333333
"Nauruan","Venda",0.92
"Chamorro","Venda",1
"Samoan","Venda",0.833333333333333
"Tongan","Venda",0.833333333333333
"Maori","Venda",1
"Hawaiian","Venda",0.761666666666667
"Tahitian","Venda",0.978333333333333
"Inupiak","Venda",1
"Cheyenne","Venda",0.833333333333333
"Choctaw","Venda",0.955
"Muscogee","Venda",0.996666666666667
"Cherokee","Venda",0.955
"Navajo","Venda",1
"Haitian","Venda",1
"Aymara","Venda",0.833333333333333
"Guarani","Venda",0.945
"Herero","Kongo",0.873333333333333
"Zulu","Kongo",0.84
"Tswana","Kongo",0.973333333333333
"Shona","Kongo",0.561666666666666
"Ndonga","Kongo",0.431666666666667
"Swati","Kongo",0.556666666666666
"Tsonga","Kongo",0.191666666666667
"Venda","Kongo",0.791666666666667
"Kongo","Kongo",0
"Tumbuka","Kongo",0.671666666666666
