tsne_X,tsne_Y,essay_id,L1_code,prompt_id
-13.966865054154106,14.301000953193167,10199,PAN,6
3.8113620847020933,-24.093089634099993,102,ITA,10
18.014503728955802,-7.485618725582287,1020,SPA,18
8.482960079066995,15.54591524062525,10200,MAR,17
26.956703105092867,0.19644506516111884,10201,TEL,14
-11.646977829587655,2.202101373959594,10202,ENG,26
-0.06032356771444839,-28.29729690999719,10203,TGL,15
6.172352874886777,-0.1917133943565528,10204,RUS,13
6.612355233102622,1.232564254149136,10205,NEP,13
-1.0347524405602593,3.8765267079490484,10206,BEN,4
-7.235608653696585,24.63432652378003,10207,TUR,25
6.688947587293289,-15.897017892827417,10208,TUR,27
-0.5670621635997751,-2.5188338161477724,10209,RUM,21
8.601088518805428,-16.771923188322,1021,TAM,27
23.994553828524637,-0.3348252189924585,10210,TUR,14
20.11018897476392,8.61714967855291,10211,POR,2
8.447363847731873,3.6475524081242994,10212,CHI,22
1.5569435180414575,27.147147752506005,10213,JPN,5
8.891116584980244,-16.27635201900778,10214,GER,27
10.591032347708328,8.225047018372134,10215,FRE,22
1.0862158817534469,15.237323604160117,10216,THA,7
-29.963313028411296,6.392053438592648,10217,URD,12
-6.938228038738922,-8.123667583576154,10218,NEP,11
-15.874101246013636,8.015463125532099,10219,BEN,24
-0.8459853793758318,14.888135187932729,1022,FRE,7
1.847656760661126,-22.03781905483348,10220,KAN,10
9.131701264278092,-2.193921445064048,10221,PAN,13
18.554438975583135,11.380230649293539,10222,IBO,2
12.342004837036923,-6.864962891333634,10223,THA,9
26.919720610716265,-0.32475124112756826,10224,BUL,14
1.8496215051039688,-23.843503089705642,10225,DUT,10
2.0104685764512267,-30.290811775240716,10226,ARA,15
-6.296249787050324,2.6745562546890165,10227,ARA,8
-29.791504824896194,7.539963882752205,10228,IND,12
2.3771723866420924,1.4554107582706675,10229,YOR,3
-4.923603228187725,-6.220454490420735,1023,SPA,11
9.6071486698107,-7.064890072592146,10230,POR,9
1.337218599026699,-9.991112579792013,10231,BEN,1
2.5260606406335855,-31.73503277905843,10232,TGL,15
-8.704839331347467,2.6325326080286495,10233,POL,8
-30.486195050709487,3.859941840061095,10234,BEN,12
1.6092676591198676,-5.9469544397309315,10235,FRE,27
11.15065639278378,0.987219346919559,10236,MAR,13
7.604228477521614,15.96736965251533,10237,GRE,17
-5.290507335326128,29.966656530219872,10238,TAM,5
-28.707429517210162,5.656259007523803,10239,KAN,12
2.7843523229640406,-9.42310620561192,1024,CHI,1
-28.669981883169694,3.270265988750864,10240,ENG,12
-4.563476383414238,-4.8643212589443054,10241,IBO,11
9.951192202484691,9.046351096300407,10242,PAN,22
-8.544745663051222,-8.19666318673945,10243,VIE,11
20.066646067125355,11.283405395397383,10244,MAR,2
-15.738859266390715,3.58341959899497,10245,GUJ,24
-5.0981145971260124,-10.72412360769258,10246,BEN,11
2.6156068381317543,-31.598235303426176,10247,BEN,15
3.1254336445807978,-9.55660999524103,10248,DUT,1
-0.8371489197479567,1.723887214848466,10249,SPA,4
-13.993557101311838,-3.3405671653864424,1025,FAS,26
16.226878901778,-15.45925003306512,10250,GER,19
9.581662583232632,16.518826218478413,10251,MAR,17
-14.85157162961784,-15.206151776885692,10252,DUT,21
-15.498029657698106,-1.1144405815884428,10253,PAN,23
9.12325225469202,9.068384147749118,10254,PAN,22
0.23015880040168565,-20.739970076440372,10255,MAR,10
2.5648089321520664,-8.666601738250165,10256,POR,1
2.850870853606488,-7.815036811716911,10257,URD,1
18.92226366889448,0.17818412846985973,10258,VIE,20
1.2212798220935561,19.354958020569665,10259,NEP,6
-3.353258328807375,-7.664741771694239,1026,TGL,11
8.578522832001854,6.505577238519609,10260,RUM,22
7.441635198456141,0.10960184118875091,10261,GUJ,13
14.222029803879874,-17.641740244796413,10262,IND,19
3.53402503412182,7.148338960128487,10263,CHI,22
-8.649524843794216,-17.75598274130988,10264,HIN,16
-6.1950731903123195,-9.009627603389095,10265,MAR,11
-1.3171120550114164,-24.0459027741825,10266,CHI,15
0.22103518538472197,-21.356429232583924,10267,FAS,10
-19.11762930987538,-16.86619629764961,10268,MAR,21
-10.98084723989403,-15.337182224652295,10269,HIN,16
10.328944491604235,7.150265624678497,1027,SPA,22
1.3464196360828922,-0.5084053436399033,10270,IBO,18
0.3803928581164865,-28.891183892188128,10271,TUR,15
2.1203911913679665,-21.31315587823526,10272,KAN,10
-30.432273037774507,4.944944836589001,10273,GUJ,12
7.882367901453897,-3.077858505057603,10274,RUS,13
17.09421981758008,9.81217042716457,10275,THA,2
-3.5635589200037447,-9.69704323643194,10276,NEP,11
8.657776621568903,-1.8162846522127456,10277,YOR,13
-10.777479805116766,-13.832502308447467,10278,RUM,16
-0.8381726104410183,5.0909541939655165,10279,NEP,4
-29.035925432882735,3.915237381540691,1028,BEN,12
-8.900428596160053,19.720070740152188,10280,NEP,25
9.417725305166659,12.307643147464644,10281,KAN,17
20.654083817547985,-9.354972948811334,10282,GRE,18
8.941752837691412,5.299676210634053,10283,JPN,22
-0.48098167101788375,-21.140548568298417,10284,PAN,10
-15.37751191942211,-13.9572221493602,10285,RUS,21
-30.7578407752027,3.2715491963069327,10286,HIN,12
-4.220975632891454,19.557613005508323,10287,RUM,25
-3.77070382614023,-7.46490132955374,10288,DUT,11
2.190141044591518,-30.28084604537629,10289,RUM,15
3.210829106263839,-8.485792627551664,1029,POR,1
16.554864364217135,-16.66746666566576,10290,URD,19
1.2504507631413775,-12.814929802876902,10291,URD,1
-7.457376734180607,20.884281606600425,10292,RUS,25
4.158402508872367,-11.495142123744946,10293,THA,1
16.20010826526016,-17.474604865004043,10294,ENG,19
-1.9388297583909408,14.448603105943231,10295,IND,7
-5.828989286617076,-7.161954920878424,10296,TGL,11
-28.056724716561437,6.312264028623027,10297,ARA,12
1.1985575319895887,-23.02799890006884,10298,FAS,10
9.230418279940062,15.44751576112218,10299,FAS,17
-1.7766040979220936,29.891181724226406,103,GUJ,5
18.036114771317102,-10.664357139198911,1030,RUS,18
10.413249828195063,15.462718301021562,10300,NEP,17
-19.21631565269344,-15.041396277741768,10301,NEP,21
10.418693701586694,0.23524985204734639,10302,MAR,13
1.0666087745919537,-10.263532541863457,10303,NEP,1
-9.145055470037299,-2.2825401076205263,10304,THA,26
-10.93027720558804,-4.074047072527375,10305,GRE,23
-13.747282969446976,11.694898510851527,10306,GUJ,6
3.403024730001843,-3.8138794967757605,10307,RUM,13
-4.819042461030796,-0.12732436565280936,10308,RUS,4
1.207048628275337,-22.236106749260223,10309,URD,10
18.124626337389117,0.48268728497527225,1031,URD,20
-20.499990400739453,6.872147231162167,10310,ENG,3
4.227972811682948,-2.7479237324815973,10311,RUM,13
-4.181698141595764,28.92795123565991,10312,FRE,5
3.691150787476608,6.238899541557869,10313,BUL,7
6.825852491004903,12.080850492603762,10314,FAS,17
-4.441720998470161,21.060636496668653,10315,ENG,25
1.7795344158218807,-30.77382566081843,10316,KOR,15
13.426431476208176,5.534142281398538,10317,TGL,22
0.6667330686748669,-28.366612846151227,10318,POL,15
-20.34261163088455,8.395694920509682,10319,KOR,3
23.670483183014852,-1.5432069672661535,1032,SPA,14
10.390793798516437,-6.061229586503804,10320,KOR,9
5.500793385704643,0.02574389484662839,10321,MAL,13
24.956265816681842,-0.26057707389782786,10322,CHI,14
17.551229203912854,-18.209184226381723,10323,GUJ,19
-15.228498471208505,0.6713278725968815,10324,TGL,26
-18.79236366993599,7.46846356917434,10325,URD,3
-10.308929112181511,-17.390103387545135,10326,TGL,16
18.144568766833597,-1.1290103967463028,10327,THA,20
1.7975393150450871,-23.70949866854385,10328,GRE,10
6.643419757894099,-4.341329366685005,10329,TUR,10
-0.6719039329035787,-11.889953372284408,1033,BUL,1
-3.291061074769823,26.347856860788486,10330,KAN,5
-10.671486961825414,-17.215618930820472,10331,KOR,16
22.103144947345914,0.10669677748956033,10332,BUL,20
8.917315580637588,-16.54263996224612,10333,FRE,27
0.9604986618774541,-31.400203020694345,10334,FRE,15
-2.1274200893875688,27.51120819361399,10335,BUL,5
8.88332084516827,16.030324956809565,10336,PAN,17
7.822580543995106,-7.4672564197689155,10337,ARA,9
-17.50248203622124,-3.884396453812179,10338,HIN,23
2.011871827247635,-0.08487508058374289,10339,TGL,18
-8.213167799334961,15.533155411041268,1034,IBO,6
-7.344757767149772,4.341630683894306,10340,ARA,8
-1.5642004649329113,-29.841396481100954,10341,TAM,15
-8.412676024621685,-1.84834772121288,10342,GUJ,26
10.57393743829294,6.7891099685531815,10343,YOR,22
2.2447474031166523,-23.25005498290759,10344,DUT,10
26.01020900945511,0.25370871415854185,10345,FAS,14
20.647220035288136,13.52359464565774,10346,IBO,2
-2.616857747865753,4.7670578856053325,10347,TGL,4
-0.5857389962038859,28.59912404435897,10348,RUM,5
-0.6438332095586282,-29.37690204508662,10349,GER,15
8.00252693270719,9.606307009304224,1035,SPA,22
-19.90102845128349,9.239755271562588,10350,TUR,3
-30.888700836210603,7.150927210456727,10351,FAS,12
8.101678170046176,1.0741618623517537,10352,YOR,13
0.8822630264118799,-24.665831820434544,10353,TAM,10
20.90850255272259,-0.3455595645820103,10354,TGL,20
-11.660239648561362,-1.4210476682049562,10355,CHI,26
20.953480337206052,12.560564782896272,10356,GUJ,2
2.163281310012281,-28.786067755464884,10357,FRE,15
-11.70166625640459,-16.895754024082652,10358,THA,16
-9.448976379658479,2.25978265965387,10359,TUR,8
5.957260347681041,5.8629629813323865,1036,RUS,22
-9.775812518929554,-1.1866009877181511,10360,URD,26
9.19694879352745,7.353762989887106,10361,TGL,22
-11.58930622788534,-18.5818611547685,10362,BUL,16
-0.3990556833490146,28.373156806462045,10363,FRE,5
0.924355845843339,-0.7064284986546608,10364,FAS,9
1.4332592870907765,-13.042200558976448,10365,KAN,1
-4.6771047174955775,13.407635703208994,10366,IBO,7
6.659749220156007,-8.129802821281489,10367,YOR,9
-4.189880564637442,6.186827498774985,10368,JPN,4
9.933879429972452,-7.493546915532561,10369,GER,9
20.345327846394014,10.20634889021819,1037,RUM,2
14.399083222351429,-17.68742491854035,10370,ARA,19
-14.710264807935317,-4.677080453305803,10371,KOR,23
-3.40865421537053,-7.693344321400915,10372,GER,11
-19.157391500187604,8.323767960629487,10373,GUJ,3
26.93062925048719,0.566902537946246,10374,ENG,14
-7.566540194104036,-9.469872512246779,10375,RUS,11
-14.925105734411703,-6.251965076142987,10376,TUR,23
-6.59623875043417,20.924225674405974,10377,DUT,25
8.733100581162175,1.286793843194127,10378,FRE,13
-4.391768118224917,20.05048142131509,10379,IBO,25
23.135021740846675,-0.9915572492615334,1038,GRE,14
-14.29076753613423,15.00903204114423,10380,MAL,6
24.401858179770446,-0.8472510477394225,10381,BUL,14
12.050193622550433,-9.998573473525541,10382,IBO,9
-5.051343640392201,-7.078111963034047,10383,DUT,11
9.093892785613583,-3.541600119236879,10384,VIE,13
-9.045786556383419,-20.74083940621249,10385,PAN,16
-27.424165822627437,7.320910436959647,10386,CHI,12
10.993650568674608,-7.2067801909633955,10387,KOR,9
26.247018838846348,-0.642128082036194,10388,VIE,14
0.1671686173785182,17.20831592822931,10389,IBO,7
-1.0182056200058656,-29.04570564870912,1039,GER,15
11.893315250630106,6.301640567071058,10390,DUT,22
-10.89273308519425,-19.700139776536254,10391,TGL,16
10.164987418958676,13.95054798883019,10392,GER,17
-30.269261221420923,6.953821270151995,10393,BUL,12
-9.879609088736215,-19.41786737963544,10394,KOR,16
-8.80237729868715,-1.2242446709564359,10395,RUS,26
0.4160312870454261,30.563320487612554,10396,GUJ,5
-12.205877550776334,13.65951763057206,10397,KOR,6
-9.454542210646832,-16.85981343908949,10398,YOR,16
-5.215718411606788,20.811909259240597,10399,NEP,25
-14.892970646119617,5.543833847615599,104,ENG,24
2.917839249256725,-12.361836950575267,1040,TUR,1
-20.31922332736534,9.106607224344607,10400,FAS,3
10.751936719942938,16.127534733369586,10401,PAN,17
0.1802126323691484,11.663179287550712,10402,RUS,4
-4.151069257811977,29.87974127523034,10403,PAN,5
-15.897927351941489,6.7143500611852724,10404,GER,24
1.838893790681646,14.502148777996366,10405,TEL,7
4.640999096204781,-3.689021823547167,10406,TGL,13
-17.835699815017147,-17.376532620629316,10407,KAN,21
9.49129387529486,1.2747190122295555,10408,KOR,13
19.822983572060927,10.269647019151972,10409,RUM,2
12.715450051862069,7.44046018013047,1041,HIN,22
10.642649050266243,-2.0636568765416374,10410,POR,13
-13.98967583095957,7.280791606002662,10411,KOR,24
-7.2678446222754864,21.136182313814636,10412,DUT,25
12.388059969015167,11.101677154220997,10413,IBO,22
-0.5521135023879165,-10.915907279286722,10414,RUS,1
-16.96336018777479,5.530865712677734,10415,KOR,24
24.1440888029678,-0.3637775405826052,10416,FAS,14
6.754132300192789,-0.9455224036369124,10417,IND,13
2.551232084912513,-21.913545935478133,10418,THA,10
6.889252964879972,-1.1999047714932072,10419,JPN,13
18.28554900424867,-0.1494379641765003,1042,FAS,20
-11.964413650479207,16.37232400056806,10420,YOR,6
19.744579659629338,8.08440126832949,10421,DUT,2
19.8908706837724,-10.152529798605924,10422,TGL,18
8.01061893045276,13.418870422348942,10423,JPN,17
-16.72210936286209,-17.163380814508372,10424,FRE,21
10.898451835058687,6.3604882844937745,10425,IBO,22
-4.4596978713308415,-9.76533073322121,10426,SPA,11
18.56470338432539,0.6801203027884656,10427,TGL,20
12.047135480368562,6.5628612940781625,10428,GUJ,22
7.717263705359836,-9.818835658599887,10429,KAN,9
-1.178184030358779,28.28170128190814,1043,JPN,5
-4.700290033728604,3.7829960080559677,10430,IND,24
11.078631974105551,7.611467553773001,10431,GUJ,22
16.33024313699437,-17.219336651089343,10432,KOR,19
-13.26143581878487,-3.1814234702275175,10433,SPA,23
-8.126935250530895,-14.982155130818763,10434,BEN,16
-0.6504659618441921,28.16351922714717,10435,PAN,5
18.42510342660206,1.3375132567199648,10436,IND,20
-7.964672080645536,23.347726562989177,10437,TUR,25
-16.021555640560408,-14.243606696891554,10438,THA,21
-18.75865082564081,9.588451685294707,10439,JPN,3
-15.708817748123359,15.02477649082948,1044,TEL,6
21.5535466171239,9.547789695077688,10440,TGL,2
8.768716282181849,-1.0497847603399726,10441,BUL,13
9.296871086243273,6.309838648703551,10442,NEP,22
-1.3771443553715115,-6.337346869583687,10443,TGL,18
-0.31615494001008854,-7.6462245872640064,10444,KOR,1
-1.0439035620309887,-21.539520375829394,10445,TAM,10
1.838981906911634,13.00940663909773,10446,BEN,7
2.4248629534813158,14.874259061618401,10447,MAR,7
1.328909271830446,16.064189313804444,10448,NEP,7
-14.159380752507154,17.550199537326062,10449,MAL,6
-14.36842518484535,16.188312049719272,1045,MAL,6
20.228654157774727,-9.957151666639916,10450,TEL,18
-3.001952781524772,1.5887641092109501,10451,CHI,4
-13.582221627821493,-8.846461636614116,10452,IND,23
-4.1504170036447965,29.16344505910751,10453,TUR,5
1.4922769941131273,-32.244138422095595,10454,TUR,15
-8.836268569393644,6.107917488737783,10455,CHI,8
-29.82426627347457,3.1205009958222703,10456,BEN,12
-20.9793863019961,6.186169720869131,10457,BEN,3
-4.516179437183734,5.159521101463047,10458,RUS,4
-10.595925907440328,-18.880628528677583,10459,KOR,16
-8.454632666172719,-7.705090497693959,1046,RUS,11
17.153967642527835,12.530381998951151,10460,NEP,2
17.58760911583586,-16.24128333838388,10461,VIE,19
-16.61907210379284,-13.805259665009727,10462,SPA,21
0.483315461678885,15.188200571945869,10463,GUJ,7
-19.518448848511266,5.6646576867893845,10464,TEL,3
-7.190800856657171,-5.742250353437102,10465,FRE,11
17.601526094736215,-9.65902882007712,10466,GUJ,18
-2.4702676648255992,29.307540940064023,10467,KOR,5
-1.1004406434941505,-23.9877688647974,10468,TUR,10
7.398204135934238,-17.45712810447678,10469,URD,27
-5.8957320127139825,23.440917814508722,1047,TEL,25
-7.711766647967187,22.474313488382265,10470,YOR,25
5.204367809949331,-0.753915429989855,10471,TEL,13
-11.827394363167931,14.403469358080814,10472,IBO,6
-15.970788693035745,-15.58317689249508,10473,DUT,21
-13.853282244359566,8.216462408241707,10474,RUS,24
